International Designator,NORAD Catalog Number,Name,Period (minutes),Inclination (degrees),Apogee Height (km),Perigee Height (km),Eccentricity,Latest Data,GP Age (days)
2023-043A,56046,ONEWEB-0537,109.37,87.91,1199,1196,0.0002037,,0.61
2023-043B,56047,ONEWEB-0538,109.37,87.91,1199,1196,0.0002003,,0.62
2023-043C,56048,ONEWEB-0546,109.37,87.91,1200,1196,0.0002409,,0.63
2023-043D,56049,ONEWEB-0547,108.94,87.93,1179,1176,0.0001919,,0.58
2023-043E,56050,ONEWEB-0548,109.37,87.91,1199,1197,0.000133,,0.6
2023-043F,56051,ONEWEB-0549,108.94,87.93,1179,1176,0.0001955,,0.59
2023-043G,56052,ONEWEB-0550,108.94,87.93,1179,1176,0.0001706,,0.6
2023-043H,56053,ONEWEB-0551,109.46,87.91,1203,1200,0.0001777,,0.6
2023-043J,56054,ONEWEB-0552,108.94,87.93,1179,1177,0.0001552,,0.6
2023-043K,56055,ONEWEB-0553,109.37,87.91,1199,1196,0.0002066,,0.62
2023-043L,56056,ONEWEB-0554,109.37,87.91,1199,1197,0.0001188,,0.64
2023-043M,56057,ONEWEB-0555,109.37,87.91,1199,1196,0.0002169,,0.6
2023-043N,56058,ONEWEB-0557,109.37,87.91,1199,1196,0.0001994,,0.66
2023-043P,56059,ONEWEB-0558,108.94,87.93,1179,1176,0.0001975,,0.61
2023-043Q,56060,ONEWEB-0559,108.94,87.93,1179,1177,0.0001449,,0.62
2023-043R,56061,ONEWEB-0566,108.94,87.93,1179,1176,0.0001842,,0.55
2023-043S,56062,ONEWEB-0568,109.37,87.91,1199,1196,0.0001968,,0.57
2023-043T,56063,ONEWEB-0574,108.94,87.93,1179,1176,0.0001973,,0.56
2023-043U,56064,ONEWEB-0575,109.37,87.91,1199,1196,0.0001679,,0.57
2023-043V,56065,ONEWEB-0576,109.37,87.91,1199,1196,0.0001832,,0.59
2023-043W,56066,ONEWEB-0577,109.37,87.91,1199,1197,0.0001591,,0.66
2023-043X,56067,ONEWEB-0578,108.94,87.93,1179,1176,0.0001892,,0.57
2023-043Y,56068,ONEWEB-0579,108.94,87.93,1179,1177,0.0001526,,0.58
2023-043Z,56069,ONEWEB-0581,109.37,87.91,1199,1197,0.0001305,,0.65
2023-043AA,56070,ONEWEB-0609,109.46,87.91,1203,1200,0.0001848,,0.57
2023-043AB,56071,ONEWEB-0613,109.46,87.91,1203,1201,0.0001651,,0.58
2023-043AC,56072,ONEWEB-0630,109.46,87.91,1203,1200,0.000174,,0.58
2023-043AD,56073,ONEWEB-0632,109.46,87.91,1203,1201,0.0001493,,0.59
2023-043AE,56074,ONEWEB-0633,109.46,87.91,1203,1200,0.0001946,,0.59
2023-043AF,56075,ONEWEB-0634,109.46,87.91,1203,1200,0.0002155,,0.61
2023-043AG,56076,ONEWEB-0635,109.46,87.91,1203,1201,0.0001443,,0.61
2023-043AH,56077,ONEWEB-0636,109.46,87.91,1203,1201,0.0001512,,0.62
2023-043AJ,56078,ONEWEB-0637,109.46,87.91,1203,1200,0.0001779,,0.62
2023-043AK,56079,ONEWEB-0647,109.46,87.91,1203,1201,0.0001587,,0.55
2023-043AL,56080,ONEWEB-0651,109.46,87.91,1203,1201,0.0001625,,0.56
2023-043AM,56081,ONEWEB-0718,109.46,87.91,1204,1200,0.0002299,,0.56
2023-046B,56094,STARLINK-6109,95.84,43,560,558,0.000126,,0.54
2023-046C,56095,STARLINK-6090,95.84,43,560,558,0.0001368,,0.67
2023-046D,56096,STARLINK-6089,95.84,43,560,558,0.000131,,0.48
2023-046E,56097,STARLINK-6077,95.84,43,560,558,0.0001131,,0.61
2023-046F,56098,STARLINK-6088,95.84,43,560,558,0.0001321,,0.74
2023-046G,56099,STARLINK-6093,95.84,43,559,559,0.0000443,,0.55
2023-046H,56100,STARLINK-6076,95.84,43,560,558,0.0001237,,1.55
2023-046J,56101,STARLINK-6095,95.84,43,560,558,0.0001491,,0.49
2023-046K,56102,STARLINK-6075,95.84,43,560,559,0.0000738,,0.56
2023-046L,56103,STARLINK-6096,95.84,43,560,558,0.0000945,,0.63
2023-046M,56104,STARLINK-6062,95.84,43,560,558,0.0001061,,0.62
2023-046N,56105,STARLINK-6066,95.84,43,560,558,0.000137,,0.77
2023-046Q,56107,STARLINK-6030,95.84,43,560,558,0.0001248,,0.84
2023-046R,56108,STARLINK-6081,95.84,43,560,558,0.0001146,,0.56
2023-046S,56109,STARLINK-6083,95.84,43,560,558,0.0001196,,0.77
2023-046T,56110,STARLINK-6082,95.84,43,560,558,0.0001187,,0.77
2023-046U,56111,STARLINK-6084,95.84,43,560,558,0.0001314,,0.79
2023-046V,56112,STARLINK-6080,95.84,43,560,558,0.0001176,,0.78
2023-046W,56113,STARLINK-6113,95.84,43,560,558,0.0001238,,0.79
2023-046X,56114,STARLINK-6103,87.45,42.99,152,144,0.0006054,*D,0.54
2023-046Y,56115,STARLINK-6101,95.84,43,560,558,0.0001327,,0.53
2023-046Z,56116,STARLINK-6114,95.84,43,560,558,0.0001285,,0.78
2023-046AA,56117,STARLINK-6107,95.84,43,560,558,0.0001103,,0.54
2023-046AB,56118,STARLINK-6105,95.83,43,560,558,0.000131,,0.79
2023-046AC,56119,STARLINK-6091,95.84,43,560,558,0.0001208,,0.53
2023-046AD,56120,STARLINK-6079,95.84,43,560,558,0.0001083,,0.52
2023-046AE,56121,STARLINK-6092,95.84,43,560,558,0.0001311,,0.6
2023-046AF,56122,STARLINK-6094,95.84,43,560,558,0.0001333,,0.52
2023-046AH,56123,STARLINK-6115,95.84,43,560,558,0.0001262,,0.61
2023-046AJ,56124,STARLINK-6126,95.84,43,560,558,0.0001138,,0.73
2023-046AK,56125,STARLINK-6119,95.84,43,560,558,0.0001012,,0.54
2023-046AL,56126,STARLINK-6124,95.84,43,560,558,0.0001028,,0.54
2023-046AM,56127,STARLINK-6104,95.84,43,560,558,0.0000993,,0.55
2023-046AN,56128,STARLINK-6122,95.84,43,560,558,0.0001235,,0.54
2023-046AP,56129,STARLINK-6121,95.84,43,560,558,0.0001233,,0.68
2023-046AQ,56130,STARLINK-6117,95.84,43,560,559,0.0000844,,0.55
2023-046AR,56131,STARLINK-6120,95.84,43,560,558,0.0001202,,0.56
2023-046AS,56132,STARLINK-6071,95.84,43,560,558,0.0001165,,0.55
2023-046AT,56133,STARLINK-5566,95.83,43,560,558,0.0001407,,0.56
2023-046AU,56134,STARLINK-5564,95.84,43,560,558,0.0001291,,0.89
2023-046AW,56136,STARLINK-5489,95.84,43,560,558,0.0001156,,0.56
2023-046AX,56137,STARLINK-5090,95.84,43,560,558,0.0001208,,0.58
2023-046AY,56138,STARLINK-4774,95.84,43,560,558,0.0001283,,1.56
2023-046BA,56140,STARLINK-5375,95.84,43,561,558,0.0002186,,0.57
2023-046BB,56141,STARLINK-5377,95.84,43,560,558,0.0001124,,0.58
2023-046BC,56142,STARLINK-5376,95.84,43,560,558,0.0001127,,0.57
2023-046BD,56143,STARLINK-5016,95.84,43,560,558,0.0001354,,0.59
2023-046BE,56144,STARLINK-5374,95.84,43,560,558,0.0001463,,0.57
2023-046BG,56146,STARLINK-5111,95.84,43,560,558,0.0001443,,0.59
2023-046BH,56147,STARLINK-5140,95.89,43,563,560,0.0001911,,0.6
2023-046BJ,56148,STARLINK-5089,95.89,43,562,561,0.0001181,,0.6
2023-047A,56153,PIESAT A,95.09,97.5,524,522,0.0001819,,0.93
2023-047B,56154,PIESAT B,95.09,97.5,524,522,0.0001566,,0.93
2023-047C,56155,PIESAT C,95.09,97.5,524,522,0.0001782,,0.93
2023-047D,56156,PIESAT D,95.09,97.5,524,522,0.0001522,,0.99
2023-048A,56157,2023-048A,107.03,63.4,1137,1041,0.0064454,,0.26
2023-050A,56162,CHECKMATE 8,103.98,81,951,943,0.000567,,0.63
2023-050B,56163,CHECKMATE 5,103.98,81,951,942,0.0005796,,0.58
2023-050C,56164,CHECKMATE 4,103.99,81,951,943,0.000505,,0.61
2023-050D,56165,CHECKMATE 6,103.98,81,951,942,0.00059,,0.6
2023-050E,56166,CHECKMATE 7,103.98,81,951,942,0.0005902,,0.55
2023-050F,56167,CHECKMATE 2,103.97,81,951,942,0.0006288,,0.58
2023-050G,56168,CHECKMATE 1,103.98,81,955,939,0.0010628,,0.59
2023-050H,56169,CHECKMATE 3,103.97,81,951,941,0.0006361,,0.61
2023-050J,56170,BB 2,104.4,81,973,959,0.0009911,,0.53
2023-050K,56171,BB 1,104.4,81,978,955,0.0015515,,0.6
2023-052A,56174,INTELSAT 40E (IS-40E),1436.13,0.02,35796,35779,0.0001992,*G,1.33
2023-054A,56178,IMECE,98.23,98.16,681,667,0.0009608,,0.28
2023-054B,56179,ORBASTRO-AF 1,93.21,97.34,437,427,0.0007341,,0.28
2023-054C,56180,DEWASAT-2,90.96,97.34,326,317,0.0006617,,0.48
2023-054D,56181,KILICSAT,89.84,97.32,272,262,0.0007359,*D,0.27
2023-054F,56183,SATELIOT_0,92.66,97.33,409,400,0.0006861,,0.31
2023-054H,56185,BRO-9,93.47,97.34,450,439,0.000792,,0.28
2023-054J,56186,GHGSAT-C8,93.67,97.34,460,448,0.0008998,,0.37
2023-054M,56189,IT'S ABOUT TIME,92.69,97.34,412,401,0.0007666,,0.54
2023-054N,56190,NUSAT-36 (ANNIE CANNON),92.04,97.33,379,369,0.0007503,,0.29
2023-054P,56191,HAWK-7A,94.46,97.35,499,486,0.0009449,,0.8
2023-054Q,56192,ION SCV-010,94.74,97.44,517,495,0.0016368,,0.85
2023-054R,56193,HAWK-7B,94.47,97.34,500,486,0.0010191,,0.8
2023-054S,56194,NORSAT-TD,92.38,97.34,397,385,0.0008809,,0.29
2023-054T,56195,GHOST-1,93.36,97.34,445,433,0.0009051,,0.83
2023-054V,56197,GHOST-2,93.04,97.34,430,417,0.0009235,,0.82
2023-054X,56199,TOMORROW-R1,92.12,97.34,383,373,0.0007424,,0.79
2023-054Y,56200,HAWK-7C,94.47,97.34,499,486,0.0009371,,0.8
2023-054Z,56201,NUSAT-39 (TIKVAH ALPER),93.38,97.34,447,433,0.0009667,,0.29
2023-054AA,56202,NUSAT-38 (MARIA AGNESI),93.4,97.34,453,429,0.0017905,,0.36
2023-054AB,56203,NUSAT-37 (JOAN CLARKE),93.42,97.31,448,436,0.00089,,0.3
2023-054AC,56204,GHGSAT-C6,93.68,97.35,463,446,0.0012218,,0.28
2023-054AD,56205,FACSAT-2,92.79,97.35,418,404,0.001019,,0.36
2023-054AG,56208,TAIFA-1,92.12,97.33,385,373,0.0008704,,0.29
2023-054AH,56209,GHGSAT-C7,93.68,97.34,463,446,0.0012004,,0.26
2023-054AJ,56210,CONNECTA T2.1,92.87,97.34,422,408,0.0009945,,0.29
2023-054AP,56215,VCUB1,89.32,97.32,242,240,0.0001846,*D,0.3
2023-054AR,56217,KEPLER-20,93.28,97.35,442,428,0.0010612,,0.78
2023-054AS,56218,KEPLER-21,93.44,97.34,449,437,0.0008466,,0.8
2023-054AW,56222,DISCO-1,89.02,97.32,230,222,0.0006094,*D,0.79
2023-054AZ,56225,AAC-HSI-SAT1,95.42,97.44,548,530,0.0012411,,0.57
2023-084BK,56226,OUTPOST MISSION 1,93.86,97.56,468,459,0.0006401,,0.62
2023-084BM,56228,SKYKRAFT-3C,91.15,97.54,336,325,0.000834,,0.26
2023-055A,56232,FENGYUN 3G,92.63,49.99,422,385,0.0027833,,0.4
2023-056B,56287,STARLINK-30107,95.84,43,560,558,0.0001067,,0.36
2023-056C,56288,STARLINK-30106,95.84,43,560,558,0.0001033,,0.73
2023-056D,56289,STARLINK-30095,95.84,43,560,558,0.0001238,,0.56
2023-056E,56290,STARLINK-30103,95.84,43.01,560,558,0.0001066,,0.66
2023-056F,56291,STARLINK-30113,95.84,43,560,558,0.0001415,,0.72
2023-056G,56292,STARLINK-30098,95.84,43,560,558,0.0001495,,1.07
2023-056H,56293,STARLINK-30090,95.84,43,560,558,0.0001219,,0.34
2023-056J,56294,STARLINK-30049,95.84,43,561,558,0.0002229,,0.74
2023-056K,56295,STARLINK-30083,95.84,43,560,558,0.0001117,,0.48
2023-056L,56296,STARLINK-30089,95.84,43,560,558,0.0001249,,0.48
2023-056M,56297,STARLINK-30086,95.83,43,560,558,0.0001221,,0.36
2023-056N,56298,STARLINK-30109,95.84,43,560,558,0.0000994,,0.36
2023-056P,56299,STARLINK-30108,95.84,43,560,558,0.0001329,,0.72
2023-056Q,56300,STARLINK-30104,95.85,43,560,559,0.0001114,,0.54
2023-056R,56301,STARLINK-30101,95.84,43,564,554,0.000662,,0.37
2023-056S,56302,STARLINK-30111,95.84,43,560,558,0.0001291,,0.38
2023-056U,56304,STARLINK-30099,95.84,43,560,558,0.0001119,,1.05
2023-056V,56305,STARLINK-30094,95.84,43.01,560,558,0.0001043,,0.45
2023-056W,56306,STARLINK-30112,95.84,43,560,558,0.0001135,,0.71
2023-057A,56308,POEM-2,96.49,9.89,606,575,0.002269,,0.25
2023-057B,56309,LUMELITE-4,95.42,9.99,543,535,0.0006057,,0.52
2023-057C,56310,TELEOS-2,96.23,9.99,578,577,0.0000937,,0.49
2023-058A,56317,STARLINK-6038,95.92,97.66,564,562,0.0001297,,0.6
2023-058B,56318,STARLINK-5954,95.92,97.66,563,563,0.0000558,,0.54
2023-058C,56319,STARLINK-6039,95.92,97.66,564,562,0.0001705,,0.54
2023-058D,56320,STARLINK-5988,95.92,97.66,564,562,0.0001548,,0.6
2023-058E,56321,STARLINK-5876,95.92,97.66,564,562,0.0001937,,0.48
2023-058F,56322,STARLINK-6033,95.92,97.66,564,562,0.0000834,,0.53
2023-058G,56323,STARLINK-6035,95.92,97.66,564,562,0.0001771,,0.61
2023-058H,56324,STARLINK-6034,95.92,97.66,564,562,0.0001829,,0.54
2023-058J,56325,STARLINK-5981,95.92,97.66,565,561,0.0002513,,0.62
2023-058K,56326,STARLINK-5980,95.92,97.66,564,562,0.0001796,,0.47
2023-058L,56327,STARLINK-5997,95.92,97.66,566,560,0.0003945,,0.55
2023-058M,56328,STARLINK-5992,95.92,97.66,565,561,0.0002573,,0.55
2023-058N,56329,STARLINK-5984,95.92,97.66,566,561,0.0003608,,0.55
2023-058P,56330,STARLINK-5967,95.78,97.66,559,554,0.0003422,,0.52
2023-058Q,56331,STARLINK-5991,95.92,97.66,566,560,0.0004139,,0.56
2023-058R,56332,STARLINK-5093,95.92,97.66,565,561,0.0002216,,0.48
2023-058S,56333,STARLINK-5553,95.92,97.66,566,560,0.0004446,,0.56
2023-058T,56334,STARLINK-5548,95.92,97.66,566,560,0.0003812,,0.55
2023-058U,56335,STARLINK-5559,95.92,97.66,565,561,0.0003423,,0.56
2023-058V,56336,STARLINK-5562,95.92,97.66,565,561,0.0003337,,0.55
2023-058W,56337,STARLINK-5561,95.92,97.66,566,560,0.0004171,,0.56
2023-058X,56338,STARLINK-5554,95.92,97.66,566,560,0.0004871,,0.56
2023-058Y,56339,STARLINK-5552,95.92,97.66,565,561,0.0003159,,0.5
2023-058Z,56340,STARLINK-5540,95.92,97.66,566,560,0.0004184,,0.56
2023-058AA,56341,STARLINK-5543,95.92,97.66,566,560,0.0004143,,0.5
2023-058AB,56342,STARLINK-5955,95.92,97.66,566,560,0.0004089,,0.5
2023-058AC,56343,STARLINK-5976,95.92,97.66,564,562,0.0002126,,0.51
2023-058AD,56344,STARLINK-5974,95.92,97.65,564,562,0.0002118,,0.57
2023-058AE,56345,STARLINK-5979,95.92,97.66,564,562,0.0001599,,0.57
2023-058AF,56346,STARLINK-5837,95.92,97.66,564,562,0.0001887,,0.57
2023-058AG,56347,STARLINK-5829,95.92,97.66,564,562,0.0001604,,0.51
2023-058AH,56348,STARLINK-5888,95.92,97.65,565,561,0.0002166,,0.57
2023-058AJ,56349,STARLINK-5887,95.92,97.66,563,563,0.0000546,,0.52
2023-058AK,56350,STARLINK-5886,95.92,97.66,564,562,0.000114,,0.51
2023-058AL,56351,STARLINK-5891,95.92,97.66,563,563,0.000043,,0.52
2023-058AM,56352,STARLINK-5885,95.92,97.66,564,562,0.000091,,0.51
2023-058AN,56353,STARLINK-5874,95.92,97.66,564,562,0.0001347,,0.6
2023-058AP,56354,STARLINK-5877,95.92,97.66,564,562,0.0001213,,0.51
2023-058AQ,56355,STARLINK-5533,95.92,97.66,564,562,0.0001683,,0.52
2023-058AR,56356,STARLINK-5535,95.92,97.66,564,562,0.0001405,,0.59
2023-058AS,56357,STARLINK-5538,95.92,97.66,564,562,0.0001471,,0.59
2023-058AT,56358,STARLINK-5482,95.92,97.66,564,562,0.0001721,,0.52
2023-058AU,56359,STARLINK-5551,95.92,97.66,565,561,0.0002473,,0.52
2023-058AV,56360,STARLINK-5549,95.92,97.66,564,562,0.0001424,,0.52
2023-058AW,56361,STARLINK-5550,95.92,97.66,565,561,0.0002262,,0.53
2023-058AX,56362,STARLINK-5972,95.92,97.66,565,562,0.0002174,,0.53
2023-059A,56367,O3B MPOWER F4,287.93,0.05,8073,8058,0.0005108,,1.04
2023-059B,56368,O3B MPOWER F3,287.93,0.06,8075,8057,0.0006433,,1.17
2023-060A,56370,VIASAT-3,1436.09,0.01,35788,35784,0.0000479,*G,0.48
2023-060B,56371,ARCTURUS,1444.58,1.45,35970,35935,0.000415,*G,0.61
2023-060C,56372,GS-1,1436.55,1.4,35814,35777,0.0004331,*G,0.52
2023-061A,56374,STARLINK-6156,95.84,43,560,558,0.0001671,,0.56
2023-061B,56375,STARLINK-6158,95.84,43,560,558,0.0001077,,1.1
2023-061C,56376,STARLINK-6188,95.84,43,560,558,0.0001029,,0.52
2023-061D,56377,STARLINK-6189,95.84,43,560,558,0.0001092,,1.1
2023-061E,56378,STARLINK-6191,95.89,43,562,561,0.000109,,0.37
2023-061F,56379,STARLINK-6157,95.84,43,560,558,0.0001281,,0.38
2023-061G,56380,STARLINK-6161,95.84,43,560,558,0.0001085,,0.38
2023-061H,56381,STARLINK-6159,95.84,43,560,558,0.0000933,,0.38
2023-061J,56382,STARLINK-6160,95.84,43,560,558,0.0001361,,0.52
2023-061K,56383,STARLINK-6166,95.84,43,560,558,0.0000972,,0.52
2023-061L,56384,STARLINK-6153,95.84,43,560,558,0.0001214,,0.46
2023-061M,56385,STARLINK-6173,95.84,43,560,558,0.0001284,,0.39
2023-061N,56386,STARLINK-5836,95.84,43,560,558,0.0001318,,0.47
2023-061P,56387,STARLINK-6178,95.79,43,557,556,0.0001157,,0.47
2023-061Q,56388,STARLINK-6176,95.89,43.01,562,561,0.0000883,,0.54
2023-061R,56389,STARLINK-6145,95.84,43,560,558,0.0001235,,0.4
2023-061S,56390,STARLINK-6300,92.42,43,394,392,0.0001715,,0.5
2023-061T,56391,STARLINK-6298,95.84,43,560,558,0.0001183,,0.41
2023-061U,56392,STARLINK-6301,95.84,43,560,558,0.0001234,,0.54
2023-061V,56393,STARLINK-6303,95.84,43.01,560,558,0.0001261,,0.54
2023-061W,56394,STARLINK-6305,95.84,43,560,558,0.0000904,,0.48
2023-061X,56395,STARLINK-6273,95.84,43,560,558,0.0001259,,0.41
2023-061Y,56396,STARLINK-6302,95.84,43,560,558,0.0001747,,0.49
2023-061Z,56397,STARLINK-6271,95.84,43,560,558,0.0001356,,0.48
2023-061AA,56398,STARLINK-6288,95.84,43.01,560,558,0.0001595,,0.49
2023-061AB,56399,STARLINK-6277,95.84,43,560,558,0.0001802,,0.48
2023-061AC,56400,STARLINK-6267,95.84,43,560,558,0.000113,,0.56
2023-061AD,56401,STARLINK-6256,95.84,43,560,558,0.0001183,,0.49
2023-061AF,56403,STARLINK-6284,95.84,43,560,558,0.0001296,,0.49
2023-061AG,56404,STARLINK-6287,95.84,43,560,558,0.000139,,1.1
2023-061AH,56405,STARLINK-6285,95.84,43,560,558,0.0001028,,0.57
2023-061AJ,56406,STARLINK-6283,95.84,43,560,558,0.0001229,,0.45
2023-061AK,56407,STARLINK-6282,95.84,43,560,558,0.0001111,,0.57
2023-061AL,56408,STARLINK-6289,95.84,43,560,558,0.0001257,,0.79
2023-061AM,56409,STARLINK-6241,95.84,43,560,558,0.0001181,,0.44
2023-061AN,56410,STARLINK-6281,95.85,43,560,559,0.0000774,,0.72
2023-061AP,56411,STARLINK-6279,95.84,43,560,558,0.0001079,,0.44
2023-061AQ,56412,STARLINK-6278,95.84,43,560,558,0.0001091,,1.13
2023-061AR,56413,STARLINK-6258,95.85,42.99,563,557,0.000445,,0.78
2023-061AS,56414,STARLINK-5136,95.84,43,560,558,0.0001023,,0.53
2023-061AT,56415,STARLINK-6268,95.84,43,560,558,0.000104,,0.72
2023-061AU,56416,STARLINK-6260,95.84,43,560,558,0.0001222,,0.55
2023-061AV,56417,STARLINK-6261,95.84,43,560,558,0.0001418,,1.13
2023-061AW,56418,STARLINK-5356,95.84,43,560,558,0.0001014,,0.83
2023-061AX,56419,STARLINK-5350,95.84,43,560,558,0.0000911,,0.73
2023-061AY,56420,STARLINK-6272,95.84,43,560,558,0.0001497,,0.5
2023-061AZ,56421,STARLINK-6270,95.84,43,560,558,0.0001225,,0.48
2023-061BA,56422,STARLINK-6236,95.84,43,560,558,0.0001451,,0.5
2023-061BB,56423,STARLINK-6239,95.84,43,560,558,0.0001081,,0.5
2023-061BC,56424,STARLINK-6242,95.84,43,560,558,0.0001158,,0.51
2023-061BD,56425,STARLINK-6224,95.84,43,560,558,0.0001473,,1.51
2023-061BE,56426,STARLINK-5352,95.84,43,560,558,0.0001404,,0.73
2023-061BF,56427,STARLINK-5724,95.84,43,560,558,0.0001249,,1.47
2023-061BG,56428,STARLINK-6238,95.84,43,560,558,0.0001098,,0.45
2023-061BH,56429,STARLINK-6264,95.83,43,560,558,0.0001363,,0.46
2023-062A,56442,TROPICS-05,93.7,32.73,461,450,0.0008423,,0.92
2023-062C,56444,TROPICS-06,93.46,32.73,450,437,0.0009537,,0.94
2023-064A,56448,STARLINK-5990,96.11,70,574,570,0.0002952,,0.85
2023-064B,56449,STARLINK-5993,96.11,70,574,570,0.0002957,,0.9
2023-064C,56450,STARLINK-5970,96.11,70,574,570,0.0003311,,0.86
2023-064D,56451,STARLINK-5985,96.11,70,574,570,0.0003016,,0.57
2023-064E,56452,STARLINK-5986,96.11,70,574,570,0.0003118,,0.84
2023-064F,56453,STARLINK-5935,96.11,70,574,570,0.0003024,,0.85
2023-064G,56454,STARLINK-5959,96.11,70,574,570,0.0002969,,0.87
2023-064H,56455,STARLINK-5987,96.11,70,574,570,0.0003106,,0.27
2023-064J,56456,STARLINK-5995,96.11,70,574,570,0.0002978,,0.86
2023-064K,56457,STARLINK-5994,96.11,70,574,570,0.0002924,,0.86
2023-064L,56458,STARLINK-6050,96.11,70,574,570,0.0002817,,0.85
2023-064M,56459,STARLINK-6048,96.11,70,574,570,0.0002559,,0.95
2023-064N,56460,STARLINK-6047,96.11,70,574,570,0.0002989,,0.88
2023-064P,56461,STARLINK-6037,96.11,70,574,570,0.0002844,,0.89
2023-064Q,56462,STARLINK-6045,96.11,70,574,570,0.0003117,,1.01
2023-064R,56463,STARLINK-6051,96.11,70,574,570,0.00028,,0.32
2023-064S,56464,STARLINK-6043,96.11,70,574,570,0.0003109,,0.28
2023-064T,56465,STARLINK-6054,96.11,70,574,570,0.0002927,,1
2023-064U,56466,STARLINK-6053,96.11,70,574,570,0.0002806,,0.89
2023-064V,56467,STARLINK-6055,96.11,70,574,570,0.000284,,0.33
2023-064W,56468,STARLINK-5998,96.11,70,574,570,0.000292,,0.9
2023-064X,56469,STARLINK-5518,96.11,70,574,570,0.0002817,,0.92
2023-064Y,56470,STARLINK-5523,96.11,70,574,570,0.0002916,,0.93
2023-064Z,56471,STARLINK-5521,96.11,70,574,570,0.0003043,,0.34
2023-064AA,56472,STARLINK-5038,96.11,70,574,570,0.0002815,,0.35
2023-064AB,56473,STARLINK-5486,96.11,70,574,570,0.0003028,,0.35
2023-064AC,56474,STARLINK-5524,96.11,70,574,570,0.0002786,,0.33
2023-064AD,56475,STARLINK-5541,96.11,70,574,570,0.0002696,,0.35
2023-064AE,56476,STARLINK-5545,96.11,70,574,570,0.0002762,,0.34
2023-064AF,56477,STARLINK-5534,96.11,70,574,570,0.000303,,0.9
2023-064AG,56478,STARLINK-6041,96.11,70,574,570,0.0002848,,0.35
2023-064AH,56479,STARLINK-6044,96.11,70,574,570,0.000296,,0.91
2023-064AJ,56480,STARLINK-6214,95.41,70,541,536,0.0003824,,0.94
2023-064AK,56481,STARLINK-6222,96.11,70,574,570,0.0002935,,0.91
2023-064AL,56482,STARLINK-6220,96.11,70,574,570,0.0003018,,0.36
2023-064AM,56483,STARLINK-5868,96.11,70,574,570,0.0003239,,0.9
2023-064AN,56484,STARLINK-6221,96.11,70,574,570,0.0002941,,0.9
2023-064AP,56485,STARLINK-6210,96.11,70,574,570,0.0002913,,0.92
2023-064AQ,56486,STARLINK-6201,96.11,70,574,570,0.0002889,,0.91
2023-064AR,56487,STARLINK-6196,96.11,70,574,570,0.0002878,,0.93
2023-064AS,56488,STARLINK-6204,96.11,70,574,570,0.0003131,,0.96
2023-064AT,56489,STARLINK-5923,96.11,70,574,570,0.0002788,,0.97
2023-064AU,56490,STARLINK-5873,96.11,70,575,569,0.0004011,,0.95
2023-064AV,56491,STARLINK-5842,96.11,70,574,570,0.0003006,,0.98
2023-064AW,56492,STARLINK-5846,96.11,70,574,570,0.0002955,,0.98
2023-064AX,56493,STARLINK-5841,96.16,70,577,573,0.0002847,,1
2023-064AY,56494,STARLINK-5530,96.11,70,574,570,0.00029,,0.98
2023-064AZ,56495,STARLINK-5529,96.11,70,574,570,0.0002783,,0.99
2023-064BA,56496,STARLINK-5526,96.11,70,574,570,0.0002921,,0.99
2023-064BB,56497,STARLINK-5527,96.11,70,574,570,0.0002879,,1
2023-064BC,56498,STARLINK-5522,96.11,70,574,570,0.0003036,,0.65
2023-065A,56503,STARLINK-5775,95.84,43,560,558,0.0000796,,0.75
2023-065B,56504,STARLINK-5716,95.84,43,560,558,0.0001401,,0.55
2023-065C,56505,STARLINK-5763,95.84,43,560,558,0.0001083,,0.76
2023-065D,56506,STARLINK-5340,95.84,43,560,558,0.0000894,,0.75
2023-065E,56507,STARLINK-5333,95.84,43,560,558,0.0001203,,0.48
2023-065F,56508,STARLINK-5335,95.84,43,560,558,0.0001237,,0.49
2023-065G,56509,STARLINK-5334,95.84,43,560,558,0.0002006,,1.03
2023-065H,56510,STARLINK-5339,95.84,43,560,558,0.0001227,,0.49
2023-065J,56511,STARLINK-5351,95.84,43,560,558,0.0001289,,0.37
2023-065K,56512,STARLINK-5349,95.84,43,560,558,0.0001198,,0.56
2023-065L,56513,STARLINK-5329,95.84,43,560,558,0.0001304,,0.37
2023-065N,56515,STARLINK-5348,95.84,43,560,558,0.0001554,,0.77
2023-065P,56516,STARLINK-5342,95.84,43,560,558,0.000117,,0.37
2023-065Q,56517,STARLINK-5345,95.84,43,560,559,0.0000785,,0.38
2023-065R,56518,STARLINK-5346,95.84,43,560,558,0.0001236,,0.51
2023-065S,56519,STARLINK-6313,95.84,43,560,558,0.0001273,,0.72
2023-065T,56520,STARLINK-6344,95.84,43,560,558,0.0001386,,0.78
2023-065U,56521,STARLINK-6333,95.84,43,560,559,0.0000838,,0.75
2023-065V,56522,STARLINK-6327,95.84,43.01,560,558,0.0001199,,0.39
2023-065W,56523,STARLINK-6328,95.84,43,560,558,0.0000843,,0.34
2023-065X,56524,STARLINK-6323,95.84,43,560,558,0.0001252,,0.33
2023-065Y,56525,STARLINK-6329,95.84,43,560,558,0.0001201,,0.75
2023-065Z,56526,STARLINK-6317,95.84,43,560,558,0.0001213,,0.34
2023-065AA,56527,STARLINK-6335,95.84,43,560,558,0.0001225,,0.35
2023-065AB,56528,STARLINK-6337,95.84,43,560,559,0.0000868,,0.41
