dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1664985600,2022-10-05 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.18,9656,16.99,21.36,18.64,25.48,1016,,,77,0,0,,,,,,0,741,Fog,fog,50d
1664989200,2022-10-05 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.97,10000,16.75,23.1,20.12,27.36,1016,,,68,2.06,160,,,,,,0,800,Clear,sky is clear,01d
1664992800,2022-10-05 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.52,10000,17.73,23.76,21.9,25.13,993,,,70,2.06,140,,,,,,0,800,Clear,sky is clear,01d
1664996400,2022-10-05 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.06,10000,18.02,25.32,23.01,27.35,1002,,,65,2.06,120,,,,,,0,800,Clear,sky is clear,01d
1665000000,2022-10-05 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.54,10000,17.98,25.79,23.57,29.58,1002,,,63,2.57,110,,,,,,0,800,Clear,sky is clear,01d
1665003600,2022-10-05 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.21,10000,18.1,26.21,24.74,28.29,1001,,,61,3.09,150,,,,,,0,800,Clear,sky is clear,01d
1665007200,2022-10-05 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.61,10000,17.94,26.61,25.3,30.13,1000,,,59,3.6,170,,,,,,0,800,Clear,sky is clear,01d
1665010800,2022-10-05 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.86,10000,17.83,25.1,23.57,30.13,1002,,,65,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665014400,2022-10-06 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.53,10000,17.05,23.69,21.9,27.91,999,,,67,4.12,180,,,,,,0,800,Clear,sky is clear,01d
1665018000,2022-10-06 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.5,10000,16.79,23.63,22.85,26.29,1012,,,66,4.63,120,,,,,,0,800,Clear,sky is clear,01d
1665021600,2022-10-06 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.33,10000,15.86,21.37,21.18,23.46,1012,,,71,4.63,120,,,,,,0,800,Clear,sky is clear,01n
1665025200,2022-10-06 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.22,10000,15.65,20.26,20.07,22.35,1013,,,75,4.63,120,,,,,,0,800,Clear,sky is clear,01n
1665028800,2022-10-06 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.76,10000,16,18.88,18.01,21.29,1014,,,84,4.12,100,,,,,,0,800,Clear,sky is clear,01n
1665032400,2022-10-06 05:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.62,10000,16.59,18.84,18.12,20.69,1015,,,88,3.6,140,,,,,,0,800,Clear,sky is clear,01n
1665036000,2022-10-06 06:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.31,10000,16.47,18.52,18.01,20.13,1015,,,89,3.09,120,,,,,,20,721,Haze,haze,50n
1665039600,2022-10-06 07:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.96,4828,16.3,18.16,17.46,20.29,1004,,,90,3.09,130,,,,,,100,721,Haze,haze,50n
1665043200,2022-10-06 08:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.81,4828,16.15,18,16.91,19.29,1004,,,90,2.57,150,,,,,,100,721,Haze,haze,50n
1665046800,2022-10-06 09:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.83,4828,15.99,17.99,16.91,19.29,1005,,,89,0,0,,,,,,100,721,Haze,haze,50n
1665050400,2022-10-06 10:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.61,4828,15.95,17.78,16.91,19.29,1005,,,90,0,0,,,,,,100,721,Haze,haze,50n
1665054000,2022-10-06 11:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.61,8047,15.95,17.78,16.91,19.58,1005,,,90,0,0,,,,,,100,721,Haze,haze,50n
1665057600,2022-10-06 12:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.52,8047,15.86,17.68,16.91,18.46,1005,,,90,2.06,20,,,,,,100,721,Haze,haze,50n
1665061200,2022-10-06 13:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.42,8047,15.76,17.57,16.9,19.02,1005,,,90,2.06,20,,,,,,100,721,Haze,haze,50n
1665064800,2022-10-06 14:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.52,6437,15.86,17.68,16.91,19.02,1005,,,90,1.54,340,,,,,,100,721,Haze,haze,50d
1665068400,2022-10-06 15:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.71,4828,16.05,17.89,16.91,19.02,1004,,,90,2.06,50,,,,,,75,721,Haze,haze,50d
1665072000,2022-10-06 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.98,4828,16.95,19.23,18.57,19.29,1016,,,88,0,0,,,,,,40,721,Haze,haze,50d
1665075600,2022-10-06 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.95,6437,17.17,20.19,19.79,21.29,1016,,,84,1.54,120,,,,,,0,721,Haze,haze,50d
1665079200,2022-10-06 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.76,8047,17.55,22,21.35,22.46,1001,,,77,2.06,120,,,,,,0,721,Haze,haze,50d
1665082800,2022-10-06 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.04,10000,17.77,24.28,22.46,26.24,1004,,,68,3.09,110,,,,,,0,800,Clear,sky is clear,01d
1665086400,2022-10-06 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.48,10000,17.47,24.68,23.01,27.91,1005,,,65,4.63,190,,,,,,0,800,Clear,sky is clear,01d
1665090000,2022-10-06 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.03,10000,17.5,25.23,23.57,29.02,1004,,,63,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1665093600,2022-10-06 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.31,10000,17.55,24.52,23.68,29.58,1002,,,66,5.14,190,,,,,,0,800,Clear,sky is clear,01d
1665097200,2022-10-06 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.64,10000,17.39,23.84,22.57,27.91,1002,,,68,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665100800,2022-10-07 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.8,10000,16.75,21.94,20.35,25.29,1002,,,73,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665104400,2022-10-07 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.91,10000,16.16,20.02,18.57,23.46,1014,,,79,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665108000,2022-10-07 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.99,8047,16.23,19.14,18.01,22.35,1014,,,84,3.6,170,,,,,,0,721,Haze,haze,50n
1665111600,2022-10-07 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.58,10000,16.01,18.71,18.01,21.24,1015,,,85,3.09,180,,,,,,0,800,Clear,sky is clear,01n
1665115200,2022-10-07 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.29,8047,15.91,18.42,17.46,20.69,1016,,,86,2.57,200,,,,,,0,721,Haze,haze,50n
1665118800,2022-10-07 05:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.03,8047,16.01,18.19,16.91,20.13,1005,,,88,3.6,130,,,,,,75,721,Haze,haze,50n
1665122400,2022-10-07 06:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.17,10000,16.33,18.37,17.46,20.13,1007,,,89,1.54,190,,,,,,100,721,Haze,haze,50n
1665126000,2022-10-07 07:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.06,10000,16.22,18.25,17.46,20.29,1007,,,89,1.54,320,,,,,,75,721,Haze,haze,50n
1665129600,2022-10-07 08:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.33,9656,16.66,18.57,17.46,19.52,1007,,,90,1.54,280,,,,,,100,721,Haze,haze,50n
1665133200,2022-10-07 09:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.08,9656,16.42,18.29,17.46,19.58,1007,,,90,1.54,290,,,,,,100,721,Haze,haze,50n
1665136800,2022-10-07 10:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.81,9656,16.15,18,16.91,19.02,1004,,,90,1.54,320,,,,,,20,721,Haze,haze,50n
1665140400,2022-10-07 11:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.09,8047,15.44,17.2,16.35,18.46,1004,,,90,1.54,290,,,,,,0,721,Haze,haze,50n
1665144000,2022-10-07 12:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.13,9656,13.85,17.01,16.5,18.29,1016,,,81,0,0,,,,,,0,721,Haze,haze,50n
1665147600,2022-10-07 13:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.96,8047,15.14,17.04,16.35,18.46,992,,,89,1.54,150,,,,,,100,721,Haze,haze,50n
1665151200,2022-10-07 14:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.19,4828,16.05,17.39,16.9,18.4,1004,,,93,2.06,200,,,,,,100,721,Haze,haze,50d
1665154800,2022-10-07 15:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.84,4828,16.18,18.03,17.57,18.4,1017,,,90,2.06,360,,,,,,75,721,Haze,haze,50d
1665158400,2022-10-07 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.68,4828,16.63,21.81,18.88,26.37,1018,,,73,1.54,340,,,,,,0,721,Haze,haze,50d
1665162000,2022-10-07 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.56,4828,18.44,23.88,20.48,28.68,1017,,,73,0,0,,,,,,0,721,Haze,haze,50d
1665165600,2022-10-07 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.83,10000,17.74,23.07,22.46,25.13,1005,,,73,3.6,130,,,,,,0,800,Clear,sky is clear,01d
1665169200,2022-10-07 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.77,9656,18.2,26.05,24.12,27.35,1006,,,63,3.09,160,,,,,,0,721,Haze,haze,50d
1665172800,2022-10-07 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,27.14,10000,17.89,28.03,25.85,30.13,1005,,,57,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1665176400,2022-10-07 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,27.28,10000,17.16,27.97,25.3,30.69,1005,,,54,2.06,190,,,,,,0,800,Clear,sky is clear,01d
1665180000,2022-10-07 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.09,10000,17.72,26.09,24.74,30.13,1004,,,60,5.14,170,,,,,,0,800,Clear,sky is clear,01d
1665183600,2022-10-07 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.35,10000,17.59,24.56,23.63,27.29,1003,,,66,5.14,180,,,,,,0,800,Clear,sky is clear,01d
1665187200,2022-10-08 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.84,10000,17.08,23.01,21.35,26.8,1004,,,70,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665190800,2022-10-08 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.86,10000,16.68,21.01,19.68,25.69,1004,,,77,3.09,170,,,,,,0,800,Clear,sky is clear,01d
1665194400,2022-10-08 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.18,10000,16.15,21.26,20.87,24.02,1015,,,73,3.6,130,,,,,,0,800,Clear,sky is clear,01n
1665198000,2022-10-08 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.58,10000,16.2,20.68,20.31,22.35,1015,,,76,3.09,120,,,,,,0,800,Clear,sky is clear,01n
1665201600,2022-10-08 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.19,10000,15.83,20.25,20.07,21.8,1015,,,76,3.09,110,,,,,,0,800,Clear,sky is clear,01n
1665205200,2022-10-08 05:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.64,10000,15.7,19.7,19.52,21.29,1016,,,78,2.06,90,,,,,,0,800,Clear,sky is clear,01n
1665208800,2022-10-08 06:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.43,9656,15.86,18.55,18.02,20.29,993,,,85,1.54,100,,,,,,0,721,Haze,haze,50n
1665212400,2022-10-08 07:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.19,9656,15.81,18.31,18.02,20.29,993,,,86,0,0,,,,,,0,721,Haze,haze,50n
1665216000,2022-10-08 08:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.17,9656,15.79,18.29,18.02,20.29,993,,,86,0,0,,,,,,0,721,Haze,haze,50n
1665219600,2022-10-08 09:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.97,9656,15.78,18.09,17.85,20.29,993,,,87,0,0,,,,,,0,721,Haze,haze,50n
1665223200,2022-10-08 10:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.62,9656,15.43,17.71,17.46,18.29,993,,,87,1.54,180,,,,,,0,721,Haze,haze,50n
1665226800,2022-10-08 11:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.4,8047,15.57,17.52,17.29,18.29,989,,,89,0,0,,,,,,0,721,Haze,haze,50n
1665230400,2022-10-08 12:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.4,9656,15.39,17.49,17.29,18.29,990,,,88,0,0,,,,,,0,721,Haze,haze,50n
1665234000,2022-10-08 13:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.3,10000,13.23,17.1,15.86,20.46,1018,,,77,0,0,,,,,,0,721,Haze,haze,50n
1665237600,2022-10-08 14:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.82,4828,14.47,16.8,16.27,18.29,989,,,86,0,0,,,,,,0,721,Haze,haze,50d
1665241200,2022-10-08 15:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.03,8047,12.99,18.76,17.17,22.4,1018,,,68,0,0,,,,,,0,721,Haze,haze,50d
1665244800,2022-10-08 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.18,10000,13.12,20.92,18.55,25.37,1019,,,60,0,0,,,,,,0,721,Haze,haze,50d
1665248400,2022-10-08 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.25,9656,17.4,22.46,21.91,23.09,989,,,74,0,0,,,,,,0,721,Haze,haze,50d
1665252000,2022-10-08 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.99,10000,17.72,24.22,21.9,25.29,1000,,,68,3.09,170,,,,,,0,721,Haze,haze,50d
1665255600,2022-10-08 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.09,10000,18.5,26.09,24.19,27.35,1007,,,63,2.06,110,,,,,,0,800,Clear,sky is clear,01d
1665259200,2022-10-08 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,27.62,10000,18.34,28.63,25.3,30.13,1006,,,57,2.06,180,,,,,,0,800,Clear,sky is clear,01d
1665262800,2022-10-08 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,27.13,10000,17.88,28.02,25.63,31.29,1005,,,57,4.12,150,,,,,,0,800,Clear,sky is clear,01d
1665266400,2022-10-08 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.84,10000,17.61,27.69,24.19,31.29,1004,,,57,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1665270000,2022-10-08 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.77,10000,17.16,25.94,24.19,30.29,1004,,,59,4.12,170,,,,,,0,800,Clear,sky is clear,01d
1665273600,2022-10-09 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.54,10000,16.58,23.65,22.46,28.29,1004,,,65,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1665277200,2022-10-09 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.03,10000,16.75,22.17,20.79,26.29,1004,,,72,3.6,160,,,,,,0,800,Clear,sky is clear,01d
1665280800,2022-10-09 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.32,10000,16.16,20.42,19.12,24.58,1004,,,77,2.57,180,,,,,,0,800,Clear,sky is clear,01n
1665284400,2022-10-09 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.84,10000,15.9,21.88,20.63,23.46,997,,,69,2.57,130,,,,,,0,800,Clear,sky is clear,01n
1665288000,2022-10-09 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.09,10000,15.94,20.17,19.68,22.35,997,,,77,4.12,110,,,,,,0,800,Clear,sky is clear,01n
1665291600,2022-10-09 05:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.64,10000,15.7,19.7,19.52,21.29,1015,,,78,2.06,90,,,,,,0,800,Clear,sky is clear,01n
1665295200,2022-10-09 06:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.43,10000,13.6,19.23,18.96,21.29,993,,,69,1.54,140,,,,,,0,800,Clear,sky is clear,01n
1665298800,2022-10-09 07:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.47,10000,15.34,18.51,18.02,21.29,998,,,82,2.06,100,,,,,,0,800,Clear,sky is clear,01n
1665302400,2022-10-09 08:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.86,10000,15.85,18,17.01,20.29,1001,,,88,2.06,110,,,,,,0,800,Clear,sky is clear,01n
1665306000,2022-10-09 09:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.52,10000,15.58,18.59,18.4,19.29,992,,,83,2.06,140,,,,,,0,800,Clear,sky is clear,01n
1665309600,2022-10-09 10:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.19,4828,15.81,18.31,18.02,19.02,992,,,86,2.06,110,,,,,,0,721,Haze,haze,50n
1665313200,2022-10-09 11:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.89,4828,15.15,17.93,17.85,18.46,1015,,,84,3.6,110,,,,,,100,701,Mist,mist,50n
1665316800,2022-10-09 12:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.89,6437,15.33,17.95,17.85,18.46,1014,,,85,1.54,90,,,,,,100,701,Mist,mist,50n
1665320400,2022-10-09 13:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.29,9656,15.46,17.4,16.91,17.91,991,,,89,1.54,330,,,,,,40,721,Haze,haze,50n
1665324000,2022-10-09 14:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.41,4828,15.58,17.53,17.29,17.91,992,,,89,0,0,,,,,,40,721,Haze,haze,50d
1665327600,2022-10-09 15:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.9,4828,16.87,19.14,17.18,22.38,1017,,,88,0,0,,,,,,40,701,Mist,mist,50d
1665331200,2022-10-09 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.88,4828,17.69,21.16,18.29,24.94,1018,,,82,0,0,,,,,,0,721,Haze,haze,50d
1665334800,2022-10-09 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.09,8047,15.91,22.13,19.62,26.09,1018,,,68,2.57,160,,,,,,0,721,Haze,haze,50d
1665338400,2022-10-09 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.09,10000,16.87,23.23,23.02,24.58,978,,,68,4.12,140,,,,,,0,800,Clear,sky is clear,01d
1665342000,2022-10-09 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.59,10000,17.82,24.83,22.46,26.8,1006,,,66,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1665345600,2022-10-09 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.06,10000,17.53,25.27,23.01,27.91,1006,,,63,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1665349200,2022-10-09 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,26.15,10000,16.69,26.15,23.63,29.58,1004,,,56,4.12,180,,,,,,0,800,Clear,sky is clear,01d
1665352800,2022-10-09 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,25.51,10000,16.09,25.58,23.63,29.02,1004,,,56,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1665356400,2022-10-09 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.98,10000,15.74,24,23.01,27.91,1003,,,60,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1665360000,2022-10-10 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.1,10000,14.92,23.03,21.96,26.29,995,,,60,3.6,170,,,,,,0,800,Clear,sky is clear,01d
1665363600,2022-10-10 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.7,10000,15.05,22.64,20.3,25.29,1013,,,62,4.12,130,,,,,,0,800,Clear,sky is clear,01d
1665367200,2022-10-10 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.82,10000,14.7,20.73,20.63,23.29,1014,,,68,4.12,120,,,,,,0,800,Clear,sky is clear,01n
1665370800,2022-10-10 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.67,10000,14.7,19.6,19.52,22.29,1013,,,73,1.54,230,,,,,,0,800,Clear,sky is clear,01n
1665374400,2022-10-10 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.12,10000,13.53,18.92,18.96,21.29,991,,,70,3.09,150,,,,,,0,800,Clear,sky is clear,01n
1665378000,2022-10-10 05:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.52,10000,14.42,18.44,18.4,20.13,1014,,,77,3.6,120,,,,,,0,800,Clear,sky is clear,01n
1665381600,2022-10-10 06:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.44,10000,14.73,18.4,18.29,19.02,1015,,,79,2.06,130,,,,,,0,800,Clear,sky is clear,01n
1665385200,2022-10-10 07:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.09,4828,13.18,17.86,17.29,18.57,991,,,73,1.54,140,,,,,,0,721,Haze,haze,50n
1665388800,2022-10-10 08:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.37,4828,14.27,17.3,17.29,18.46,1014,,,82,1.54,160,,,,,,0,721,Haze,haze,50n
1665392400,2022-10-10 09:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,17.19,4828,14.09,17.11,16.74,18.29,991,,,82,0,0,,,,,,0,721,Haze,haze,50n
1665396000,2022-10-10 10:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.64,10000,13.93,16.55,16.18,17.29,991,,,84,1.54,130,,,,,,0,800,Clear,sky is clear,01n
1665399600,2022-10-10 11:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.18,10000,13.84,16.1,15.8,17.29,991,,,86,1.54,150,,,,,,0,800,Clear,sky is clear,01n
1665403200,2022-10-10 12:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.19,8047,14.03,16.14,15.8,17.35,991,,,87,2.06,170,,,,,,100,721,Haze,haze,50n
1665406800,2022-10-10 13:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.01,8047,14.88,16.09,15.79,17.91,1003,,,93,2.57,140,,,,,,100,721,Haze,haze,50n
1665410400,2022-10-10 14:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.07,6437,14.94,16.16,15.79,17.29,1005,,,93,2.06,180,,,,,,100,721,Haze,haze,50d
1665414000,2022-10-10 15:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.1,4828,14.97,16.19,15.79,17.91,1003,,,93,2.06,150,,,,,,100,701,Mist,mist,50d
1665417600,2022-10-10 16:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,16.73,6437,15.25,16.83,16.46,17.29,1015,,,91,1.54,170,,,,,,100,721,Haze,haze,50d
1665421200,2022-10-10 17:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.19,6437,16.03,20.28,17.99,24.21,1017,,,77,2.06,160,,,,,,100,721,Haze,haze,50d
1665424800,2022-10-10 18:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,21.66,8047,16.61,21.79,19.22,25.76,1017,,,73,3.6,170,,,,,,100,721,Haze,haze,50d
1665428400,2022-10-10 19:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.69,9656,16.31,20.8,20.24,23.46,1015,,,76,2.06,150,,,,,,0,721,Haze,haze,50d
1665432000,2022-10-10 20:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.33,10000,16.62,23.44,22.29,24.23,1003,,,66,0.45,356,0.45,,,,,0,800,Clear,sky is clear,01d
1665435600,2022-10-10 21:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.84,10000,16.55,24.95,22.85,27.35,1002,,,60,2.68,194,4.02,,,,,0,800,Clear,sky is clear,01d
1665439200,2022-10-10 22:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,24.4,10000,16.4,24.49,23.07,27.35,1002,,,61,4.12,190,,,,,,0,800,Clear,sky is clear,01d
1665442800,2022-10-10 23:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,23.09,10000,16.16,23.15,21.96,26.29,1001,,,65,3.6,160,,,,,,0,800,Clear,sky is clear,01d
1665446400,2022-10-11 00:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,22.11,10000,15.93,22.15,20.79,26.29,1001,,,68,3.09,180,,,,,,0,800,Clear,sky is clear,01d
1665450000,2022-10-11 01:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.4,10000,15.47,19.43,18.57,23.46,1000,,,78,3.6,180,,,,,,0,800,Clear,sky is clear,01d
1665453600,2022-10-11 02:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,20.19,10000,14.99,20.14,20.07,21.8,1011,,,72,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1665457200,2022-10-11 03:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,19.04,10000,14.51,18.96,18.96,20.13,1012,,,75,2.57,190,,,,,,0,800,Clear,sky is clear,01n
1665460800,2022-10-11 04:00:00 +0000 UTC,-25200,Los Angeles,34.11621,-118.406868,18.44,10000,14.34,18.35,18.4,19.29,1012,,,77,1.54,170,,,,,,0,800,Clear,sky is clear,01n
