dt,dt_iso,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1680480000,2023-04-03 00:00:00 +0000 UTC,New York,40.694305,-73.939876,8.89,10000,-9.9,5.61,7.6,9.47,1016,,,23,6.69,320,9.77,,,,,0,800,Clear,sky is clear,01n
1680483600,2023-04-03 01:00:00 +0000 UTC,New York,40.694305,-73.939876,8.18,10000,-9.5,5.26,6.88,8.77,1018,,,25,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1680487200,2023-04-03 02:00:00 +0000 UTC,New York,40.694305,-73.939876,7.59,10000,-9.51,4.74,6.49,8.21,1019,,,26,4.63,340,,,,,,0,800,Clear,sky is clear,01n
1680490800,2023-04-03 03:00:00 +0000 UTC,New York,40.694305,-73.939876,6.84,10000,-9.67,3.81,5.94,7.66,1019,,,27,4.63,330,,,,,,0,800,Clear,sky is clear,01n
1680494400,2023-04-03 04:00:00 +0000 UTC,New York,40.694305,-73.939876,6.19,10000,-9.37,3.26,4.42,7.1,1020,,,29,4.12,50,,,,,,0,800,Clear,sky is clear,01n
1680498000,2023-04-03 05:00:00 +0000 UTC,New York,40.694305,-73.939876,5.67,10000,-9.39,2.67,4.27,6.54,1020,,,30,4.02,83,4.47,,,,,0,800,Clear,sky is clear,01n
1680501600,2023-04-03 06:00:00 +0000 UTC,New York,40.694305,-73.939876,5.17,10000,-9.41,2,3.71,5.98,1020,,,31,4.12,60,,,,,,0,800,Clear,sky is clear,01n
1680505200,2023-04-03 07:00:00 +0000 UTC,New York,40.694305,-73.939876,4.64,10000,-9.12,1.35,3.31,5.87,1020,,,33,4.12,70,,,,,,0,800,Clear,sky is clear,01n
1680508800,2023-04-03 08:00:00 +0000 UTC,New York,40.694305,-73.939876,4.38,10000,-8.99,0.75,2.76,5.43,1020,,,34,4.63,50,,,,,,0,800,Clear,sky is clear,01n
1680512400,2023-04-03 09:00:00 +0000 UTC,New York,40.694305,-73.939876,4,10000,-8.97,0.56,2.76,4.87,1019,,,35,4.12,60,,,,,,0,800,Clear,sky is clear,01n
1680516000,2023-04-03 10:00:00 +0000 UTC,New York,40.694305,-73.939876,3.83,10000,-8.17,1.03,2.76,4.32,1021,,,38,3.09,60,,,,,,0,800,Clear,sky is clear,01n
1680519600,2023-04-03 11:00:00 +0000 UTC,New York,40.694305,-73.939876,3.87,10000,-6.19,0.74,2.76,4.87,1021,,,45,3.58,360,5.36,,,,,0,800,Clear,sky is clear,01d
1680523200,2023-04-03 12:00:00 +0000 UTC,New York,40.694305,-73.939876,5.78,10000,-4.37,3.77,3.77,6.7,1022,,,46,2.57,50,,,,,,0,800,Clear,sky is clear,01d
1680526800,2023-04-03 13:00:00 +0000 UTC,New York,40.694305,-73.939876,7.55,10000,-1.7,4.69,6.61,8.76,1021,,,51,4.63,140,,,,,,0,800,Clear,sky is clear,01d
1680530400,2023-04-03 14:00:00 +0000 UTC,New York,40.694305,-73.939876,9.08,10000,-0.22,6.38,7.65,10.48,1021,,,52,5.14,160,,,,,,0,800,Clear,sky is clear,01d
1680534000,2023-04-03 15:00:00 +0000 UTC,New York,40.694305,-73.939876,10.21,10000,0.53,8.62,8.22,11.55,1021,,,51,5.14,180,,,,,,0,800,Clear,sky is clear,01d
1680537600,2023-04-03 16:00:00 +0000 UTC,New York,40.694305,-73.939876,10.86,10000,1.13,9.33,8.77,12.1,1021,,,51,6.69,160,,,,,,0,800,Clear,sky is clear,01d
1680541200,2023-04-03 17:00:00 +0000 UTC,New York,40.694305,-73.939876,11.76,10000,2.77,10.4,10.43,13.21,1019,,,54,7.72,160,,,,,,0,800,Clear,sky is clear,01d
1680544800,2023-04-03 18:00:00 +0000 UTC,New York,40.694305,-73.939876,12.53,10000,3.22,11.22,9.98,14.09,1019,,,53,9.77,170,12.86,,,,,0,800,Clear,sky is clear,01d
1680548400,2023-04-03 19:00:00 +0000 UTC,New York,40.694305,-73.939876,13.15,10000,3.52,11.88,10.45,14.38,1017,,,52,10.29,170,13.89,,,,,0,800,Clear,sky is clear,01d
1680552000,2023-04-03 20:00:00 +0000 UTC,New York,40.694305,-73.939876,13.06,10000,3.98,11.83,10.44,14.88,1016,,,54,12.35,180,15.95,,,,,0,800,Clear,sky is clear,01d
1680555600,2023-04-03 21:00:00 +0000 UTC,New York,40.694305,-73.939876,12.11,10000,5.06,11,9.88,13.77,1016,,,62,11.83,180,15.43,,,,,0,800,Clear,sky is clear,01d
1680559200,2023-04-03 22:00:00 +0000 UTC,New York,40.694305,-73.939876,12.12,10000,5.3,11.03,9.88,13.21,1015,,,63,11.32,180,15.95,,,,,0,800,Clear,sky is clear,01d
1680562800,2023-04-03 23:00:00 +0000 UTC,New York,40.694305,-73.939876,11.53,10000,4.96,10.41,8.77,13.09,1016,,,64,10.8,180,14.92,,,,,0,800,Clear,sky is clear,01d
1680566400,2023-04-04 00:00:00 +0000 UTC,New York,40.694305,-73.939876,10.75,10000,4.88,9.63,8.77,12.1,1016,,,67,9.77,180,,,,,,0,800,Clear,sky is clear,01n
1680570000,2023-04-04 01:00:00 +0000 UTC,New York,40.694305,-73.939876,10.97,10000,5.3,9.9,8.88,12.09,1016,,,68,8.23,190,,,,,,0,800,Clear,sky is clear,01n
1680573600,2023-04-04 02:00:00 +0000 UTC,New York,40.694305,-73.939876,10.87,10000,5.62,9.84,8.88,12.09,1016,,,70,6.69,190,,,,,,0,800,Clear,sky is clear,01n
1680577200,2023-04-04 03:00:00 +0000 UTC,New York,40.694305,-73.939876,10.55,10000,5.92,9.57,8.81,12.09,1016,,,73,4.47,360,7.6,,,,,0,800,Clear,sky is clear,01n
1680580800,2023-04-04 04:00:00 +0000 UTC,New York,40.694305,-73.939876,10.53,10000,6.48,9.62,8.81,12.09,1016,,,76,4.02,360,10.28,,,,,0,800,Clear,sky is clear,01n
1680584400,2023-04-04 05:00:00 +0000 UTC,New York,40.694305,-73.939876,10.36,10000,6.7,9.49,8.77,12.09,1015,,,78,4.02,360,8.05,,,,,0,800,Clear,sky is clear,01n
1680588000,2023-04-04 06:00:00 +0000 UTC,New York,40.694305,-73.939876,10.19,10000,6.9,9.35,7.66,12.09,1015,,,80,4.92,360,7.15,,,,,0,800,Clear,sky is clear,01n
1680591600,2023-04-04 07:00:00 +0000 UTC,New York,40.694305,-73.939876,9.92,10000,6.99,8.09,7.66,12.09,1015,,,82,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1680595200,2023-04-04 08:00:00 +0000 UTC,New York,40.694305,-73.939876,9.76,10000,7.01,7.9,6.88,11.54,1015,,,83,3.6,40,,,,,,0,800,Clear,sky is clear,01n
1680598800,2023-04-04 09:00:00 +0000 UTC,New York,40.694305,-73.939876,9.06,10000,6.85,7.33,6.55,10.54,1015,,,86,3.09,50,,,,,,0,800,Clear,sky is clear,01n
1680602400,2023-04-04 10:00:00 +0000 UTC,New York,40.694305,-73.939876,8.79,10000,6.75,6.72,6.88,9.87,1016,,,87,3.6,50,,,,,,0,800,Clear,sky is clear,01n
1680606000,2023-04-04 11:00:00 +0000 UTC,New York,40.694305,-73.939876,8.8,10000,6.92,6.73,7.1,9.87,1017,,,88,3.6,50,,,,,,20,801,Clouds,few clouds,02d
1680609600,2023-04-04 12:00:00 +0000 UTC,New York,40.694305,-73.939876,10.32,10000,7.91,9.63,8.77,12.05,1017,,,85,3.09,50,,,,,,0,800,Clear,sky is clear,01d
1680613200,2023-04-04 13:00:00 +0000 UTC,New York,40.694305,-73.939876,12.43,10000,8.51,11.74,9.87,14.27,1017,,,77,3.09,40,,,,,,0,800,Clear,sky is clear,01d
1680616800,2023-04-04 14:00:00 +0000 UTC,New York,40.694305,-73.939876,14.28,10000,9.51,13.67,13.2,15.09,1017,,,73,1.54,0,,,,,,100,804,Clouds,overcast clouds,04d
1680620400,2023-04-04 15:00:00 +0000 UTC,New York,40.694305,-73.939876,16.31,10000,10.4,15.77,13.31,17.21,1018,,,68,3.6,170,,,,,,0,800,Clear,sky is clear,01d
1680624000,2023-04-04 16:00:00 +0000 UTC,New York,40.694305,-73.939876,17.09,10000,10.23,16.53,15.54,18.88,1017,,,64,3.6,240,,,,,,0,800,Clear,sky is clear,01d
1680627600,2023-04-04 17:00:00 +0000 UTC,New York,40.694305,-73.939876,18.74,10000,11.32,18.29,16.55,21.09,1017,,,62,3.09,160,,,,,,0,800,Clear,sky is clear,01d
1680631200,2023-04-04 18:00:00 +0000 UTC,New York,40.694305,-73.939876,19.14,10000,11.45,18.7,16.55,22.1,1016,,,61,4.63,170,,,,,,0,800,Clear,sky is clear,01d
1680634800,2023-04-04 19:00:00 +0000 UTC,New York,40.694305,-73.939876,19.12,10000,11.43,18.68,15.99,22.1,1016,,,61,5.81,360,8.05,,,,,75,803,Clouds,broken clouds,04d
1680638400,2023-04-04 20:00:00 +0000 UTC,New York,40.694305,-73.939876,17.85,10000,10.95,17.36,14.89,19.87,1016,,,64,6.69,160,,,,,,75,803,Clouds,broken clouds,04d
1680642000,2023-04-04 21:00:00 +0000 UTC,New York,40.694305,-73.939876,17.93,10000,11.49,17.5,13.77,20.99,1015,,,66,9.26,180,13.38,,,,,100,804,Clouds,overcast clouds,04d
1680645600,2023-04-04 22:00:00 +0000 UTC,New York,40.694305,-73.939876,17.86,10000,12.32,17.53,14.33,19.87,1016,,,70,10.29,190,14.4,,,,,100,804,Clouds,overcast clouds,04d
1680649200,2023-04-04 23:00:00 +0000 UTC,New York,40.694305,-73.939876,17.1,10000,12.43,16.8,13.22,19.88,1016,,,74,9.26,190,12.86,,,,,0,800,Clear,sky is clear,01d
1680652800,2023-04-05 00:00:00 +0000 UTC,New York,40.694305,-73.939876,15.86,10000,12.23,15.56,11.88,18.77,1017,,,79,6.69,190,,,,,,20,801,Clouds,few clouds,02n
1680656400,2023-04-05 01:00:00 +0000 UTC,New York,40.694305,-73.939876,15.98,10000,12.72,15.75,11.88,18.21,1018,,,81,5.36,360,8.49,,,,,0,800,Clear,sky is clear,01n
1680660000,2023-04-05 02:00:00 +0000 UTC,New York,40.694305,-73.939876,15.56,10000,12.69,15.34,10.88,18.16,1019,,,83,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1680663600,2023-04-05 03:00:00 +0000 UTC,New York,40.694305,-73.939876,14.95,10000,12.27,14.69,10.88,18.16,1019,,,84,3.6,180,,,,,,0,741,Fog,fog,50n
1680667200,2023-04-05 04:00:00 +0000 UTC,New York,40.694305,-73.939876,13.04,10000,10.58,12.62,9.88,16.09,1019,,,85,4.63,40,,,,,,0,741,Fog,fog,50n
1680670800,2023-04-05 05:00:00 +0000 UTC,New York,40.694305,-73.939876,12.22,10000,10.29,11.8,10.44,14.32,1020,,,88,5.66,40,,,,,,0,701,Mist,mist,50n
1680674400,2023-04-05 06:00:00 +0000 UTC,New York,40.694305,-73.939876,12.6,9656,11.17,12.29,10.87,14.09,1021,,,91,6.17,50,,,,,,100,701,Mist,mist,50n
1680678000,2023-04-05 07:00:00 +0000 UTC,New York,40.694305,-73.939876,12.19,10000,11.41,11.95,10.55,13.36,1021,,,95,6.17,30,9.77,,,,,100,701,Mist,mist,50n
1680681600,2023-04-05 08:00:00 +0000 UTC,New York,40.694305,-73.939876,11.5,10000,10.73,11.19,10.55,12.25,1021,,,95,8.23,40,10.8,,,,,100,701,Mist,mist,50n
1680685200,2023-04-05 09:00:00 +0000 UTC,New York,40.694305,-73.939876,11.01,10000,10.08,10.62,10.38,11.7,1022,,,94,8.23,40,,,,,,100,701,Mist,mist,50n
1680688800,2023-04-05 10:00:00 +0000 UTC,New York,40.694305,-73.939876,10.68,10000,9.75,10.26,9.87,11.05,1022,,,94,5.66,30,8.23,,,,,100,701,Mist,mist,50n
1680692400,2023-04-05 11:00:00 +0000 UTC,New York,40.694305,-73.939876,10.63,10000,9.06,10.1,9.82,11.14,1023,,,90,7.2,50,,,,,,100,300,Drizzle,light intensity drizzle,09d
1680692400,2023-04-05 11:00:00 +0000 UTC,New York,40.694305,-73.939876,10.63,10000,9.06,10.1,9.82,11.14,1023,,,90,7.2,50,,,,,,100,701,Mist,mist,50d
1680696000,2023-04-05 12:00:00 +0000 UTC,New York,40.694305,-73.939876,11.16,10000,9.42,10.66,10.38,12.09,1023,,,89,5.66,50,,,,,,100,701,Mist,mist,50d
1680699600,2023-04-05 13:00:00 +0000 UTC,New York,40.694305,-73.939876,11.61,10000,9.86,11.15,10.44,12.16,1023,,,89,6.17,60,,,,,,100,701,Mist,mist,50d
1680703200,2023-04-05 14:00:00 +0000 UTC,New York,40.694305,-73.939876,11.58,10000,10.16,11.17,10.44,12.25,1024,,,91,7.72,80,10.29,,,,,100,701,Mist,mist,50d
1680706800,2023-04-05 15:00:00 +0000 UTC,New York,40.694305,-73.939876,11.25,3219,9.67,10.78,9.87,12.09,1024,,,90,7.72,90,,,,,,100,701,Mist,mist,50d
1680710400,2023-04-05 16:00:00 +0000 UTC,New York,40.694305,-73.939876,10.61,3219,9.53,10.15,8.87,11.54,1024,,,93,8.23,90,,0.25,,,,100,701,Mist,mist,50d
1680710400,2023-04-05 16:00:00 +0000 UTC,New York,40.694305,-73.939876,10.61,3219,9.53,10.15,8.87,11.54,1024,,,93,8.23,90,,0.25,,,,100,500,Rain,light rain,10d
1680714000,2023-04-05 17:00:00 +0000 UTC,New York,40.694305,-73.939876,10.44,6437,9.36,9.97,8.77,10.98,1023,,,93,7.72,40,9.77,0.25,,,,100,701,Mist,mist,50d
1680714000,2023-04-05 17:00:00 +0000 UTC,New York,40.694305,-73.939876,10.44,6437,9.36,9.97,8.77,10.98,1023,,,93,7.72,40,9.77,0.25,,,,100,500,Rain,light rain,10d
1680717600,2023-04-05 18:00:00 +0000 UTC,New York,40.694305,-73.939876,10.74,10000,9.33,10.25,8.77,11.54,1023,,,91,8.23,90,12.35,,,,,100,701,Mist,mist,50d
1680721200,2023-04-05 19:00:00 +0000 UTC,New York,40.694305,-73.939876,10.1,6437,8.86,9.57,8.77,10.98,1022,,,92,7.2,90,10.8,,,,,100,701,Mist,mist,50d
1680724800,2023-04-05 20:00:00 +0000 UTC,New York,40.694305,-73.939876,10.03,4828,9.11,9.54,8.77,10.59,1022,,,94,5.14,40,,,,,,100,701,Mist,mist,50d
1680728400,2023-04-05 21:00:00 +0000 UTC,New York,40.694305,-73.939876,9.68,2816,8.92,6.95,8.77,10.59,1021,,,95,5.66,80,,0.51,,,,100,701,Mist,mist,50d
1680728400,2023-04-05 21:00:00 +0000 UTC,New York,40.694305,-73.939876,9.68,2816,8.92,6.95,8.77,10.59,1021,,,95,5.66,80,,0.51,,,,100,500,Rain,light rain,10d
1680732000,2023-04-05 22:00:00 +0000 UTC,New York,40.694305,-73.939876,9.58,4828,8.97,6.49,7.87,10.5,1021,,,96,6.69,50,,,,,,100,701,Mist,mist,50d
1680735600,2023-04-05 23:00:00 +0000 UTC,New York,40.694305,-73.939876,9.06,6437,8.46,5.83,7.87,9.94,1021,,,96,6.69,40,,0.25,,,,100,701,Mist,mist,50d
1680735600,2023-04-05 23:00:00 +0000 UTC,New York,40.694305,-73.939876,9.06,6437,8.46,5.83,7.87,9.94,1021,,,96,6.69,40,,0.25,,,,100,500,Rain,light rain,10d
1680739200,2023-04-06 00:00:00 +0000 UTC,New York,40.694305,-73.939876,9.15,6437,8.55,6.28,7.87,10.03,1021,,,96,5.66,50,,0.51,,,,100,701,Mist,mist,50n
1680739200,2023-04-06 00:00:00 +0000 UTC,New York,40.694305,-73.939876,9.15,6437,8.55,6.28,7.87,10.03,1021,,,96,5.66,50,,0.51,,,,100,500,Rain,light rain,10n
1680742800,2023-04-06 01:00:00 +0000 UTC,New York,40.694305,-73.939876,9.31,6437,8.71,6.31,7.87,10.03,1021,,,96,6.17,40,,0.25,,,,100,500,Rain,light rain,10n
1680742800,2023-04-06 01:00:00 +0000 UTC,New York,40.694305,-73.939876,9.31,6437,8.71,6.31,7.87,10.03,1021,,,96,6.17,40,,0.25,,,,100,721,Haze,haze,50n
1680746400,2023-04-06 02:00:00 +0000 UTC,New York,40.694305,-73.939876,9.11,4828,8.04,6.63,7.87,10.44,1021,,,93,4.63,50,,,,,,100,701,Mist,mist,50n
1680750000,2023-04-06 03:00:00 +0000 UTC,New York,40.694305,-73.939876,9.19,6437,8.28,7.2,8.09,10.59,1021,,,94,3.6,40,,,,,,100,721,Haze,haze,50n
1680753600,2023-04-06 04:00:00 +0000 UTC,New York,40.694305,-73.939876,9.18,2414,8.27,7.8,8.09,10.46,1020,,,94,2.57,0,,,,,,100,701,Mist,mist,50n
1680757200,2023-04-06 05:00:00 +0000 UTC,New York,40.694305,-73.939876,9.33,402,8.88,8.84,8.76,10.99,1018,,,97,1.54,70,,,,,,100,300,Drizzle,light intensity drizzle,09n
1680757200,2023-04-06 05:00:00 +0000 UTC,New York,40.694305,-73.939876,9.33,402,8.88,8.84,8.76,10.99,1018,,,97,1.54,70,,,,,,100,741,Fog,fog,50n
1680760800,2023-04-06 06:00:00 +0000 UTC,New York,40.694305,-73.939876,9.16,2816,8.71,8.65,8.09,10.99,1019,,,97,1.54,50,,,,,,100,701,Mist,mist,50n
1680764400,2023-04-06 07:00:00 +0000 UTC,New York,40.694305,-73.939876,8.9,1207,7.99,7.14,7.87,9.88,1019,,,94,3.09,360,,,,,,100,701,Mist,mist,50n
1680768000,2023-04-06 08:00:00 +0000 UTC,New York,40.694305,-73.939876,8.96,2414,8.05,7.21,8.31,9.47,1018,,,94,3.09,10,,,,,,100,500,Rain,light rain,10n
1680768000,2023-04-06 08:00:00 +0000 UTC,New York,40.694305,-73.939876,8.96,2414,8.05,7.21,8.31,9.47,1018,,,94,3.09,10,,,,,,100,701,Mist,mist,50n
1680771600,2023-04-06 09:00:00 +0000 UTC,New York,40.694305,-73.939876,8.98,4023,8.07,6.95,8.71,9.33,1018,,,94,3.6,340,,,,,,100,701,Mist,mist,50n
1680775200,2023-04-06 10:00:00 +0000 UTC,New York,40.694305,-73.939876,9,2816,8.09,8.47,8.71,9.33,1019,,,94,1.54,360,,,,,,100,701,Mist,mist,50n
1680778800,2023-04-06 11:00:00 +0000 UTC,New York,40.694305,-73.939876,9.31,3219,8.24,7.35,8.32,10.03,1019,,,93,3.6,340,,0.25,,,,100,701,Mist,mist,50d
1680778800,2023-04-06 11:00:00 +0000 UTC,New York,40.694305,-73.939876,9.31,3219,8.24,7.35,8.32,10.03,1019,,,93,3.6,340,,0.25,,,,100,500,Rain,light rain,10d
1680782400,2023-04-06 12:00:00 +0000 UTC,New York,40.694305,-73.939876,9.68,3219,8.44,8.08,8.77,10.45,1019,,,92,3.09,40,,,,,,100,701,Mist,mist,50d
1680786000,2023-04-06 13:00:00 +0000 UTC,New York,40.694305,-73.939876,10.86,8047,9.29,10.35,9.88,12.12,1020,,,90,1.34,288,2.68,,,,,20,701,Mist,mist,50d
1680789600,2023-04-06 14:00:00 +0000 UTC,New York,40.694305,-73.939876,13.32,8047,10.68,12.9,11,14.32,1020,,,84,2.06,320,,,,,,0,721,Haze,haze,50d
1680793200,2023-04-06 15:00:00 +0000 UTC,New York,40.694305,-73.939876,15.24,9656,11.63,14.88,12.87,17.1,1020,,,79,2.57,310,,,,,,20,721,Haze,haze,50d
1680796800,2023-04-06 16:00:00 +0000 UTC,New York,40.694305,-73.939876,17.14,10000,12.27,16.82,13.78,20.38,1021,,,73,3.09,230,,,,,,40,721,Haze,haze,50d
1680800400,2023-04-06 17:00:00 +0000 UTC,New York,40.694305,-73.939876,19.67,10000,12.91,19.39,18.77,21.09,1019,,,65,4.12,230,,0.25,,,,0,721,Haze,haze,50d
1680800400,2023-04-06 17:00:00 +0000 UTC,New York,40.694305,-73.939876,19.67,10000,12.91,19.39,18.77,21.09,1019,,,65,4.12,230,,0.25,,,,0,500,Rain,light rain,10d
1680804000,2023-04-06 18:00:00 +0000 UTC,New York,40.694305,-73.939876,20.92,10000,12.62,20.61,18.76,23.71,1020,,,59,4.12,230,,,,,,0,800,Clear,sky is clear,01d
1680807600,2023-04-06 19:00:00 +0000 UTC,New York,40.694305,-73.939876,23.6,10000,14.86,23.53,22.65,24.88,1018,,,58,5.14,230,,,,,,20,801,Clouds,few clouds,02d
1680811200,2023-04-06 20:00:00 +0000 UTC,New York,40.694305,-73.939876,21.23,10000,12.65,20.92,14.88,26.09,1018,,,58,4.63,230,,,,,,20,801,Clouds,few clouds,02d
1680814800,2023-04-06 21:00:00 +0000 UTC,New York,40.694305,-73.939876,19.17,10000,12.44,18.84,13.77,22.76,1018,,,65,5.14,180,,,,,,75,803,Clouds,broken clouds,04d
1680818400,2023-04-06 22:00:00 +0000 UTC,New York,40.694305,-73.939876,19.82,10000,13.52,19.61,16.55,22.6,1018,,,67,4.63,190,,,,,,100,804,Clouds,overcast clouds,04d
1680822000,2023-04-06 23:00:00 +0000 UTC,New York,40.694305,-73.939876,18.81,10000,13.23,18.57,15.88,22.09,1018,,,70,3.09,200,,,1,,,100,500,Rain,light rain,10d
1680825600,2023-04-07 00:00:00 +0000 UTC,New York,40.694305,-73.939876,18.23,10000,11.08,17.75,16.65,18.88,1021,,,63,9.77,320,11.83,,1,,,100,500,Rain,light rain,10n
1680829200,2023-04-07 01:00:00 +0000 UTC,New York,40.694305,-73.939876,17.67,10000,10.78,17.16,16.87,18.09,1020,,,64,6.17,350,,,1,,,100,500,Rain,light rain,10n
1680832800,2023-04-07 02:00:00 +0000 UTC,New York,40.694305,-73.939876,16.61,10000,6.16,15.63,15.54,17.66,1024,,,50,5.36,360,10.28,,14.13,,,100,502,Rain,heavy intensity rain,10n
1680836400,2023-04-07 03:00:00 +0000 UTC,New York,40.694305,-73.939876,16.35,10000,7.56,15.5,15.87,17.09,1022,,,56,7.72,330,,,14.13,,,100,502,Rain,heavy intensity rain,10n
1680840000,2023-04-07 04:00:00 +0000 UTC,New York,40.694305,-73.939876,15.37,10000,6.91,14.45,13.77,16.09,1022,,,57,6.17,350,,,14.13,,,100,502,Rain,heavy intensity rain,10n
1680843600,2023-04-07 05:00:00 +0000 UTC,New York,40.694305,-73.939876,14.21,10000,5.04,13.1,13.31,16.09,1025,,,54,5.14,340,,,,,,100,500,Rain,light rain,10n
1680847200,2023-04-07 06:00:00 +0000 UTC,New York,40.694305,-73.939876,13.92,10000,1.23,12.46,12.76,15.09,1024,,,42,7.72,330,,,,,,100,804,Clouds,overcast clouds,04n
1680850800,2023-04-07 07:00:00 +0000 UTC,New York,40.694305,-73.939876,14.26,10000,-1.21,12.63,13.77,14.43,1024,,,34,8.23,330,12.35,,,,,75,803,Clouds,broken clouds,04n
1680854400,2023-04-07 08:00:00 +0000 UTC,New York,40.694305,-73.939876,13.75,10000,-1.61,12.07,12.66,14.09,1023,,,34,6.69,330,,,,,,100,804,Clouds,overcast clouds,04n
1680858000,2023-04-07 09:00:00 +0000 UTC,New York,40.694305,-73.939876,13.23,10000,-2.74,11.44,12.6,13.76,1024,,,32,7.2,320,,,,,,100,804,Clouds,overcast clouds,04n
1680861600,2023-04-07 10:00:00 +0000 UTC,New York,40.694305,-73.939876,12.26,10000,-4.65,10.3,11.87,12.81,1024,,,29,7.15,307,7.15,,,,,20,801,Clouds,few clouds,02n
1680865200,2023-04-07 11:00:00 +0000 UTC,New York,40.694305,-73.939876,11.6,10000,-4.01,9.65,10.87,12.25,1026,,,32,8.23,310,,,,,,75,803,Clouds,broken clouds,04d
1680868800,2023-04-07 12:00:00 +0000 UTC,New York,40.694305,-73.939876,11.28,10000,-4.26,9.3,10.87,11.7,1027,,,32,7.2,330,,,,,,100,804,Clouds,overcast clouds,04d
1680872400,2023-04-07 13:00:00 +0000 UTC,New York,40.694305,-73.939876,11.67,10000,-4.71,9.68,10.88,12.25,1027,,,30,10.29,320,12.86,,,,,0,800,Clear,sky is clear,01d
1680876000,2023-04-07 14:00:00 +0000 UTC,New York,40.694305,-73.939876,11.81,10000,-5,9.8,10.87,12.66,1026,,,29,8.23,320,,,,,,0,800,Clear,sky is clear,01d
1680879600,2023-04-07 15:00:00 +0000 UTC,New York,40.694305,-73.939876,11.99,10000,-4.86,10,11.49,12.81,1026,,,29,7.72,300,,,,,,0,800,Clear,sky is clear,01d
1680883200,2023-04-07 16:00:00 +0000 UTC,New York,40.694305,-73.939876,13.19,10000,-4.78,11.27,12.11,14.32,1026,,,27,7.2,300,,,,,,0,800,Clear,sky is clear,01d
1680886800,2023-04-07 17:00:00 +0000 UTC,New York,40.694305,-73.939876,13.55,10000,-5.4,11.61,12.66,14.47,1026,,,25,6.69,310,10.29,,,,,0,800,Clear,sky is clear,01d
1680890400,2023-04-07 18:00:00 +0000 UTC,New York,40.694305,-73.939876,13.36,10000,-6.02,11.38,12.6,14.32,1026,,,24,8.75,300,,,,,,0,800,Clear,sky is clear,01d
1680894000,2023-04-07 19:00:00 +0000 UTC,New York,40.694305,-73.939876,13.08,10000,-6.72,11.04,11.87,14.36,1025,,,23,10.29,320,12.86,,,,,0,800,Clear,sky is clear,01d
1680897600,2023-04-07 20:00:00 +0000 UTC,New York,40.694305,-73.939876,12.58,10000,-5.68,10.57,11.87,13.36,1026,,,26,8.23,290,11.32,,,,,0,800,Clear,sky is clear,01d
1680901200,2023-04-07 21:00:00 +0000 UTC,New York,40.694305,-73.939876,12.18,10000,-5.12,10.18,11.49,12.81,1025,,,28,8.23,300,11.32,,,,,0,800,Clear,sky is clear,01d
1680904800,2023-04-07 22:00:00 +0000 UTC,New York,40.694305,-73.939876,11.86,10000,-5.37,9.83,10.87,12.81,1026,,,28,7.2,320,,,,,,0,800,Clear,sky is clear,01d
1680908400,2023-04-07 23:00:00 +0000 UTC,New York,40.694305,-73.939876,10.8,10000,-5.39,8.72,9.82,11.55,1026,,,30,7.72,330,,,,,,0,800,Clear,sky is clear,01d
1680912000,2023-04-08 00:00:00 +0000 UTC,New York,40.694305,-73.939876,9.92,10000,-5.32,6.64,8.77,10.59,1027,,,32,7.72,310,,,,,,0,800,Clear,sky is clear,01n
1680915600,2023-04-08 01:00:00 +0000 UTC,New York,40.694305,-73.939876,9.3,10000,-6.17,5.7,8.71,10.03,1028,,,31,8.23,320,,,,,,0,800,Clear,sky is clear,01n
1680919200,2023-04-08 02:00:00 +0000 UTC,New York,40.694305,-73.939876,8.59,10000,-6.73,4.78,7.66,9.32,1029,,,31,8.23,320,12.35,,,,,0,800,Clear,sky is clear,01n
1680922800,2023-04-08 03:00:00 +0000 UTC,New York,40.694305,-73.939876,7.77,10000,-7.37,3.71,7.05,8.36,1029,,,31,8.23,330,11.32,,,,,0,800,Clear,sky is clear,01n
1680926400,2023-04-08 04:00:00 +0000 UTC,New York,40.694305,-73.939876,6.8,10000,-7.07,2.16,5.94,7.66,1029,,,34,9.26,330,,,,,,0,800,Clear,sky is clear,01n
1680930000,2023-04-08 05:00:00 +0000 UTC,New York,40.694305,-73.939876,6.29,10000,-6.82,2.67,5.38,7.1,1030,,,36,5.66,340,,,,,,0,800,Clear,sky is clear,01n
1680933600,2023-04-08 06:00:00 +0000 UTC,New York,40.694305,-73.939876,5.7,10000,-6.97,1.01,4.82,6.55,1030,,,37,8.23,330,10.8,,,,,0,800,Clear,sky is clear,01n
1680937200,2023-04-08 07:00:00 +0000 UTC,New York,40.694305,-73.939876,5.25,10000,-6.73,1.14,4.27,5.99,1030,,,39,6.17,340,,,,,,0,800,Clear,sky is clear,01n
1680940800,2023-04-08 08:00:00 +0000 UTC,New York,40.694305,-73.939876,4.85,10000,-6.19,1.33,3.71,5.44,1030,,,42,4.63,20,,,,,,0,800,Clear,sky is clear,01n
