dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1664265600,2022-09-27 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.22,,2.11,10.8,11.42,15.23,1021,,,50,1.13,227,,,,,,0,800,Clear,sky is clear,01n
1664269200,2022-09-27 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.17,,5.7,10.14,10.37,12.12,1021,,,69,1.19,227,,,,,,0,800,Clear,sky is clear,01n
1664272800,2022-09-27 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.02,,5.01,8.93,9.19,10.98,1022,,,71,2.46,233,,,,,,40,802,Clouds,scattered clouds,03n
1664276400,2022-09-27 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.2,,5.78,9.21,8.97,11.57,1022,,,74,2.54,232,,,,,,62,803,Clouds,broken clouds,04n
1664280000,2022-09-27 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.08,,6.05,9.13,8.72,11.62,1022,,,76,2.68,226,,,,,,77,803,Clouds,broken clouds,04n
1664283600,2022-09-27 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.67,,6.03,8.3,8.5,10.89,1023,,,78,2.7,226,,,,,,89,804,Clouds,overcast clouds,04d
1664287200,2022-09-27 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.53,,6.79,11.61,11.22,14.1,1024,,,68,2.65,226,,,,,,98,804,Clouds,overcast clouds,04d
1664290800,2022-09-27 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.36,,5.64,16.35,17.11,20.23,1024,,,46,0.45,27,,,,,,94,804,Clouds,overcast clouds,04d
1664294400,2022-09-27 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,19.8,,5.46,18.85,18.9,20.73,1021,,,39,0.89,105,1.34,,,,,89,804,Clouds,overcast clouds,04d
1664298000,2022-09-27 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.55,,5.46,20.67,20.42,22.39,1024,,,35,0.89,95,2.68,,,,,74,803,Clouds,broken clouds,04d
1664301600,2022-09-27 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.11,,5.98,22.34,21.53,24.06,1023,,,33,0.89,186,2.68,,,,,53,803,Clouds,broken clouds,04d
1664305200,2022-09-27 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.78,,6.56,23.08,22.79,24.06,1025,,,33,1.34,185,3.13,,,,,32,802,Clouds,scattered clouds,03d
1664308800,2022-09-27 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.54,,6.79,22.84,22.45,24.06,1023,,,34,1.34,197,4.02,,,,,50,802,Clouds,scattered clouds,03d
1664312400,2022-09-27 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,24.24,,6.52,23.56,22.42,25.79,1021,,,32,1.34,267,3.13,0.4,,,,81,500,Rain,light rain,10d
1664316000,2022-09-27 22:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.88,,7.51,23.24,22.42,25.17,1020,,,35,1.79,330,,0.41,,,,84,500,Rain,light rain,10d
1664319600,2022-09-27 23:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.08,,7.21,22.38,22.42,24.45,1021,,,36,1.34,150,3.13,0.23,,,,73,500,Rain,light rain,10d
1664323200,2022-09-28 00:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.71,,7.17,20.95,21.27,22.66,1021,,,39,0.89,129,2.68,0.17,,,,82,500,Rain,light rain,10d
1664326800,2022-09-28 01:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.2,,7.57,19.42,19.13,20.75,1021,,,44,0.45,214,0.89,0.18,,,,99,500,Rain,light rain,10n
1664330400,2022-09-28 02:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,19.25,,7.98,18.48,18.02,20.12,1022,,,48,0.45,190,0.89,0.14,,,,62,500,Rain,light rain,10n
1664334000,2022-09-28 03:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.44,,7.54,17.62,17.42,19.06,1022,,,49,0.45,209,0.89,,,,,58,803,Clouds,broken clouds,04n
1664337600,2022-09-28 04:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.17,,7.52,16.33,15.8,17.9,1024,,,53,1.95,221,,,,,,37,802,Clouds,scattered clouds,03n
1664341200,2022-09-28 05:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.66,,7.32,15.79,15.68,17.38,1023,,,54,2.42,216,,,,,,33,802,Clouds,scattered clouds,03n
1664344800,2022-09-28 06:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.76,,7.01,14.85,14.86,18.34,1025,,,56,0.45,194,1.79,,,,,1,800,Clear,sky is clear,01n
1664348400,2022-09-28 07:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.71,,6.79,13.78,14.01,15.79,1022,,,59,0.45,146,0.89,,,,,0,800,Clear,sky is clear,01n
1664352000,2022-09-28 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.44,,5.52,13.38,14.06,18.34,1022,,,55,0.45,226,2.68,,,,,0,800,Clear,sky is clear,01n
1664355600,2022-09-28 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.93,,5.81,12.89,13.23,15.57,1019,,,58,0.45,236,,,,,,0,800,Clear,sky is clear,01n
1664359200,2022-09-28 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.07,,6.2,12.08,12.9,15.23,1020,,,63,3.44,222,,,,,,0,800,Clear,sky is clear,01n
1664362800,2022-09-28 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.77,,4.97,10.65,9.58,13.56,1025,,,63,3.3,223,,,,,,21,801,Clouds,few clouds,02n
1664366400,2022-09-28 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.14,,7.45,10.35,9.46,12.94,1022,,,78,3.22,224,,,,,,6,800,Clear,sky is clear,01n
1664370000,2022-09-28 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.67,,7.18,9.86,9.21,12.37,1022,,,79,3.17,223,,,,,,1,800,Clear,sky is clear,01d
1664373600,2022-09-28 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.14,,6.03,12.13,11.76,14.67,1022,,,62,3.18,223,,,,,,0,800,Clear,sky is clear,01d
1664377200,2022-09-28 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.73,,8.04,16.94,16.75,18.87,1027,,,53,2.31,223,,,,,,0,800,Clear,sky is clear,01d
1664380800,2022-09-28 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.87,,8.51,20.19,19.63,21.9,1023,,,45,0.45,87,1.34,,,,,0,800,Clear,sky is clear,01d
1664384400,2022-09-28 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.38,,7.88,22.74,22.66,24.56,1021,,,37,0.89,193,2.68,,,,,21,801,Clouds,few clouds,02d
1664388000,2022-09-28 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,26.22,,6.29,26.22,25.01,26.83,1021,,,28,0.89,20,,,,,,28,802,Clouds,scattered clouds,03d
1664391600,2022-09-28 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,28.01,,4.33,26.8,26.36,29.06,1022,,,22,1.79,26,3.58,,,,,24,801,Clouds,few clouds,02d
1664395200,2022-09-28 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,28.49,,3.37,27.09,27.98,29.69,1018,,,20,1.34,208,3.58,,,,,28,802,Clouds,scattered clouds,03d
1664398800,2022-09-28 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,28.75,,2.86,27.25,27.47,29.86,1017,,,19,1.34,265,4.02,,,,,53,803,Clouds,broken clouds,04d
1664402400,2022-09-28 22:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,28.52,,3.4,27.11,26.9,29.56,1017,,,20,1.34,78,,,,,,54,803,Clouds,broken clouds,04d
1664406000,2022-09-28 23:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,28.55,,2.7,27.11,27.38,29.06,1019,,,19,0.89,155,2.24,,,,,48,802,Clouds,scattered clouds,03d
1664409600,2022-09-29 00:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,26.31,,3.55,26.31,24.13,27.41,1018,,,23,0.45,184,0.89,,,,,35,802,Clouds,scattered clouds,03d
1664413200,2022-09-29 01:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.2,,5.18,21.34,21.53,23.01,1019,,,33,0.89,205,3.13,,,,,15,801,Clouds,few clouds,02n
1664416800,2022-09-29 02:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.64,,5.94,20.8,20.75,22.79,1019,,,36,0.45,137,1.79,,,,,3,800,Clear,sky is clear,01n
1664420400,2022-09-29 03:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.72,,5.13,19.79,19.86,21.79,1020,,,36,1.34,172,,,,,,25,802,Clouds,scattered clouds,03n
1664424000,2022-09-29 04:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,19.74,,5.41,18.79,18.52,20.17,1020,,,39,0.89,182,2.68,,,,,54,803,Clouds,broken clouds,04n
1664427600,2022-09-29 05:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.79,,5.28,17.8,17.9,19.45,1021,,,41,0.45,232,1.34,,,,,56,803,Clouds,broken clouds,04n
1664431200,2022-09-29 06:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.4,,5.36,16.37,17.38,17.79,1021,,,45,3.3,218,,,,,,34,802,Clouds,scattered clouds,03n
1664434800,2022-09-29 07:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.38,,2.21,14.04,12.9,18.56,1014,,,41,3.28,220,,,,,,40,802,Clouds,scattered clouds,03n
1664438400,2022-09-29 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.43,,5.1,15.36,16.28,17.45,1020,,,47,3.24,222,,,,,,60,803,Clouds,broken clouds,04n
1664442000,2022-09-29 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.35,,4.4,15.22,16.27,18.56,1018,,,45,3.13,224,,,,,,67,803,Clouds,broken clouds,04n
1664445600,2022-09-29 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.68,,1.97,12.28,11.76,17.45,1018,,,45,2.9,222,,,,,,38,802,Clouds,scattered clouds,03n
1664449200,2022-09-29 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.34,,4.99,14.24,15.17,16.34,1019,,,50,2.89,224,,,,,,64,803,Clouds,broken clouds,04n
1664452800,2022-09-29 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.95,,5.46,13.88,14.61,16.9,1019,,,53,2.77,224,,,,,,87,804,Clouds,overcast clouds,04n
1664456400,2022-09-29 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.86,,4.54,13.71,14.6,17.45,1017,,,50,2.74,224,,,,,,92,804,Clouds,overcast clouds,04d
1664460000,2022-09-29 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.21,,6.63,15.27,15.73,16.83,1019,,,53,2.72,226,,,,,,86,804,Clouds,overcast clouds,04d
1664463600,2022-09-29 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.49,,7.15,19.69,18.58,21.28,1019,,,42,0.89,180,1.79,,,,,83,803,Clouds,broken clouds,04d
1664467200,2022-09-29 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.12,,8.04,22.48,21.31,24.61,1018,,,38,0.89,147,,,,,,81,803,Clouds,broken clouds,04d
1664470800,2022-09-29 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,26.44,,6.99,26.44,24.12,27.39,1018,,,29,1.34,159,2.68,,,,,88,804,Clouds,overcast clouds,04d
1664474400,2022-09-29 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,27.6,,5.82,26.62,25.79,28.5,1017,,,25,1.79,136,,,,,,83,803,Clouds,broken clouds,04d
1664478000,2022-09-29 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,27.37,,6.19,26.51,24.69,28.5,1015,,,26,0.89,197,2.68,,,,,84,803,Clouds,broken clouds,04d
1664481600,2022-09-29 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,26.26,,5.25,26.26,25.05,27.4,1020,,,26,0.45,235,1.34,,,,,70,803,Clouds,broken clouds,04d
1664485200,2022-09-29 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.74,,5.35,25.07,24.67,26.36,1015,,,27,2.24,189,4.47,0.25,,,,61,500,Rain,light rain,10d
1664488800,2022-09-29 22:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.88,,5.47,25.23,24.46,26.83,1007,,,27,1.34,126,3.58,,,,,76,803,Clouds,broken clouds,04d
1664492400,2022-09-29 23:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.44,,5.62,24.77,25.2,26.55,1008,,,28,0.45,236,1.79,,,,,75,803,Clouds,broken clouds,04d
1664496000,2022-09-30 00:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,24.72,,6,24.03,24.08,25.57,1014,,,30,1.34,37,4.47,,,,,63,803,Clouds,broken clouds,04d
1664499600,2022-09-30 01:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.62,,6.4,21.85,21.9,23.34,1014,,,35,0.89,30,1.34,0.2,,,,55,500,Rain,light rain,10n
1664503200,2022-09-30 02:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.38,,7.05,19.57,20.17,21.36,1014,,,42,0.89,193,,,,,,43,802,Clouds,scattered clouds,03n
1664506800,2022-09-30 03:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.49,,6.8,19.67,19.63,21.28,1014,,,41,0.89,112,2.68,,,,,33,802,Clouds,scattered clouds,03n
1664510400,2022-09-30 04:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.28,,6.96,19.46,18.58,21.83,1014,,,42,0.89,251,2.24,,,,,38,802,Clouds,scattered clouds,03n
1664514000,2022-09-30 05:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.63,,7.42,17.8,17.09,19.33,1014,,,48,1.24,252,,,,,,11,801,Clouds,few clouds,02n
1664517600,2022-09-30 06:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.15,,7.11,15.26,15.42,17.45,1014,,,55,1.38,228,,,,,,0,800,Clear,sky is clear,01n
1664521200,2022-09-30 07:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.21,,7.01,14.3,14.89,17.79,1014,,,58,0.45,196,0.45,,,,,0,800,Clear,sky is clear,01n
1664524800,2022-09-30 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.31,,3.12,12,11.92,15.23,1014,,,50,1.79,217,,,,,,3,800,Clear,sky is clear,01n
1664528400,2022-09-30 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.63,,4.59,11.46,11,14.67,1018,,,58,2.13,218,,,,,,11,801,Clouds,few clouds,02n
1664532000,2022-09-30 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.87,,8.16,11.15,10.61,13.46,1014,,,78,2.77,224,,,,,,24,801,Clouds,few clouds,02n
1664535600,2022-09-30 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.1,,8,11.35,10.92,13.59,1014,,,76,2.56,227,,,,,,18,801,Clouds,few clouds,02n
1664539200,2022-09-30 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12,,7.91,11.24,10.81,13.41,1014,,,76,2.38,225,,,,,,16,801,Clouds,few clouds,02n
1664542800,2022-09-30 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.8,,7.32,10.97,10.62,13.11,1014,,,74,2.49,223,,,,,,6,800,Clear,sky is clear,01d
1664546400,2022-09-30 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.08,,5.95,13.06,12.57,15.28,1014,,,58,2.67,223,,,,,,3,800,Clear,sky is clear,01d
1664550000,2022-09-30 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.74,,6.9,16.85,16.79,18.56,1014,,,49,0.89,178,2.24,,,,,3,800,Clear,sky is clear,01d
1664553600,2022-09-30 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,20.15,,7.19,19.34,19.6,21.55,1012,,,43,0.89,229,2.24,,,,,5,800,Clear,sky is clear,01d
1664557200,2022-09-30 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.83,,6.61,23.13,22.67,24.56,1013,,,33,0.45,115,0.89,,,,,9,800,Clear,sky is clear,01d
1664560800,2022-09-30 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.15,,6.37,24.5,22.98,26.9,1011,,,30,0.89,355,1.34,,,,,41,802,Clouds,scattered clouds,03d
1664564400,2022-09-30 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.36,,6.06,24.71,24.64,26.23,1011,,,29,1.34,350,,,,,,28,802,Clouds,scattered clouds,03d
1664568000,2022-09-30 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.42,,7.08,24.83,24.09,26.28,1010,,,31,2.68,30,5.36,,,,,32,802,Clouds,scattered clouds,03d
1664571600,2022-09-30 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,25.1,,6.8,24.48,24.31,25.79,1009,,,31,1.79,43,3.58,,,,,27,802,Clouds,scattered clouds,03d
1664575200,2022-09-30 22:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.11,,7.64,22.44,21.36,24.05,1011,,,37,2.24,306,5.81,,,,,85,804,Clouds,overcast clouds,04d
1664578800,2022-09-30 23:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.63,,7.46,20.89,19.72,23.74,1013,,,40,2.57,332,,,,,,91,804,Clouds,overcast clouds,04d
1664582400,2022-10-01 00:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.98,,8.91,18.29,16.31,21.05,1014,,,52,2.68,335,,,,,,98,804,Clouds,overcast clouds,04d
1664586000,2022-10-01 01:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.73,,10.49,15.21,14.67,16.36,1015,,,71,0.45,141,,0.16,,,,86,500,Rain,light rain,10n
1664589600,2022-10-01 02:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.8,,11.15,13.43,12.94,15.8,1013,,,84,1.88,296,,0.34,,,,95,500,Rain,light rain,10n
1664593200,2022-10-01 03:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.61,,11.14,13.25,12.94,15.24,1014,,,85,1.79,336,,0.35,,,,74,500,Rain,light rain,10n
1664596800,2022-10-01 04:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.57,,10.29,12.13,11.9,12.95,1015,,,86,0.45,319,1.79,0.73,,,,54,500,Rain,light rain,10n
1664600400,2022-10-01 05:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.36,,9.61,10.88,11.23,12.79,1016,,,89,1.43,297,,0.25,,,,42,500,Rain,light rain,10n
1664604000,2022-10-01 06:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.49,,9.91,11.04,11.27,12.79,1012,,,90,1.09,274,,,,,,33,802,Clouds,scattered clouds,03n
1664607600,2022-10-01 07:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.64,,10.39,11.26,11.27,12.47,1015,,,92,0.94,216,,0.25,,,,70,500,Rain,light rain,10n
1664611200,2022-10-01 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.6,,10.35,11.22,11.28,12.64,1015,,,92,0.45,189,,0.25,,,,95,500,Rain,light rain,10n
1664614800,2022-10-01 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.4,,10.15,11,11.23,12.12,1015,,,92,1.68,207,,,,,,97,804,Clouds,overcast clouds,04n
1664618400,2022-10-01 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.46,,10.37,11.09,11.27,12.79,1016,,,93,0.45,190,1.34,0.25,,,,50,500,Rain,light rain,10n
1664622000,2022-10-01 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.68,,10.75,11.36,11.27,11.84,1016,,,94,0.45,263,,0.35,,,,6,500,Rain,light rain,10n
1664625600,2022-10-01 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.6,,9.36,10.12,9.11,11.96,1011,,,92,2.23,215,,,,,,3,800,Clear,sky is clear,01n
1664629200,2022-10-01 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.35,,7.94,9.66,8.49,12.23,1018,,,85,2.18,216,,,,,,0,800,Clear,sky is clear,01d
1664632800,2022-10-01 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.03,,9.78,10.59,9.61,12.51,1016,,,92,1.85,218,,,,,,0,800,Clear,sky is clear,01d
1664636400,2022-10-01 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.67,,10.09,14.12,13.69,15.79,1016,,,74,0.74,214,,,,,,2,800,Clear,sky is clear,01d
1664640000,2022-10-01 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.04,,10.42,16.5,15.24,19.67,1018,,,65,0.45,180,1.34,,,,,11,801,Clouds,few clouds,02d
1664643600,2022-10-01 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.67,,10.51,18.13,17.41,19.61,1017,,,59,1.34,205,3.13,,,,,9,800,Clear,sky is clear,01d
1664647200,2022-10-01 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.12,,10,20.57,19.31,21.84,1016,,,49,1.34,167,3.58,,,,,17,801,Clouds,few clouds,02d
1664650800,2022-10-01 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.47,,9.28,21.9,20.42,23.56,1015,,,43,1.79,130,,,,,,23,801,Clouds,few clouds,02d
1664654400,2022-10-01 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.51,,8.97,21.91,20.76,24.67,1013,,,42,0.89,27,3.58,,,,,40,802,Clouds,scattered clouds,03d
1664658000,2022-10-01 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.25,,9.09,21.65,20.8,23.56,1015,,,43,0.45,355,0.89,,,,,73,803,Clouds,broken clouds,04d
1664661600,2022-10-01 22:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,21.66,,9.23,21.06,19.67,22.97,1014,,,45,3.13,322,5.36,0.14,,,,81,500,Rain,light rain,10d
1664665200,2022-10-01 23:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,17.03,,11.52,16.62,16.34,18.02,1017,,,70,0.89,187,2.24,0.85,,,,65,500,Rain,light rain,10d
1664668800,2022-10-02 00:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.89,,10.51,16.36,16.3,17.64,1015,,,66,1.34,325,2.68,3.44,,,,83,501,Rain,moderate rain,10d
1664672400,2022-10-02 01:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.86,,10.4,15.33,15.2,16.28,1016,,,70,0.45,146,1.34,,,,,67,803,Clouds,broken clouds,04n
1664676000,2022-10-02 02:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.89,,10.5,14.39,13.22,16.12,1017,,,75,0.45,0,1.34,,,,,62,803,Clouds,broken clouds,04n
1664679600,2022-10-02 03:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,14.41,,10.43,13.92,13.56,14.89,1019,,,77,1.19,194,,0.32,,,,67,500,Rain,light rain,10n
1664683200,2022-10-02 04:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.51,,9.75,12.95,12.97,14.05,1019,,,78,1.13,198,,0.15,,,,77,500,Rain,light rain,10n
1664686800,2022-10-02 05:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,12.69,,8.96,12.05,12.34,14.45,1017,,,78,1.27,206,,,,,,55,803,Clouds,broken clouds,04n
1664690400,2022-10-02 06:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.58,,7.31,10.75,10.09,13.34,1021,,,75,1.65,211,,,,,,19,801,Clouds,few clouds,02n
1664694000,2022-10-02 07:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.5,,6.45,9.59,8.81,12.79,1020,,,76,1.94,213,,,,,,15,801,Clouds,few clouds,02n
1664697600,2022-10-02 08:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,10.19,,7.44,9.43,8.4,11.9,1020,,,83,2.04,215,,,,,,10,800,Clear,sky is clear,01n
1664701200,2022-10-02 09:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.83,,6.91,8.82,8.43,11.68,1020,,,82,2.22,217,,,,,,10,800,Clear,sky is clear,01n
1664704800,2022-10-02 10:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.73,,6.63,8.5,7.95,11.68,1021,,,81,2.5,219,,,,,,59,803,Clouds,broken clouds,04n
1664708400,2022-10-02 11:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.8,,5.97,8.46,8.22,11.68,1020,,,77,2.69,226,,,,,,95,804,Clouds,overcast clouds,04n
1664712000,2022-10-02 12:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.56,,6.47,8.24,8.21,11.68,1020,,,81,2.59,229,,,,,,99,804,Clouds,overcast clouds,04n
1664715600,2022-10-02 13:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,9.73,,6.63,8.54,8.37,11.68,1020,,,81,2.44,219,,,,,,100,804,Clouds,overcast clouds,04d
1664719200,2022-10-02 14:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,11.16,,7.84,10.42,10.03,12.08,1021,,,80,2.34,221,,,,,,100,804,Clouds,overcast clouds,04d
1664722800,2022-10-02 15:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,13.96,,10.38,13.47,12.79,15.02,1022,,,79,0.45,346,1.79,,,,,100,804,Clouds,overcast clouds,04d
1664726400,2022-10-02 16:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,15.03,,11.23,14.63,14.02,16.15,1020,,,78,1.53,228,,,,,,97,804,Clouds,overcast clouds,04d
1664730000,2022-10-02 17:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,16.27,,9.92,15.68,16.23,16.36,1020,,,66,0.45,174,2.24,,,,,99,804,Clouds,overcast clouds,04d
1664733600,2022-10-02 18:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,18.18,,9.53,17.54,17.38,18.52,1020,,,57,1.34,191,2.24,,,,,99,804,Clouds,overcast clouds,04d
1664737200,2022-10-02 19:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,19.52,,8.83,18.83,19.05,20.01,1018,,,50,1.79,192,5.81,0.17,,,,100,500,Rain,light rain,10d
1664740800,2022-10-02 20:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,22.3,,8.06,21.63,20.79,22.95,1018,,,40,2.68,180,6.26,,,,,100,804,Clouds,overcast clouds,04d
1664744400,2022-10-02 21:00:00 +0000 UTC,-21600,Denver,39.739236,-104.990251,23.42,,8.31,22.81,22.38,24.61,1015,,,38,2.24,194,4.47,,,,,97,804,Clouds,overcast clouds,04d
